split_name,index,true_label,pred_label,correct,loss,conf_true,conf_max,entropy,logit_true,logit_gap,m_entropy
member,17240,9,1,0,2.211477,0.109539,0.289494,2.004287,0.702237,-0.971857,2.004287
member,4892,8,0,0,1.815770,0.162713,0.475586,1.506587,0.885926,-1.072562,1.506587
member,725,4,8,0,3.406599,0.033154,0.193450,2.109600,-1.033693,-1.763863,2.109600
member,22949,4,6,0,2.036454,0.130491,0.214911,2.076214,0.795285,-0.498921,2.076214
member,34657,8,8,1,0.184086,0.831865,0.831865,0.661878,4.059594,2.329249,-0.661878
member,37213,1,0,0,1.472004,0.229465,0.329387,1.756233,0.948916,-0.361481,1.756233
member,20304,1,1,1,0.309324,0.733943,0.733943,1.056192,3.158963,2.089924,-1.056192
member,15269,3,2,0,1.487932,0.225839,0.276038,1.777377,2.059705,-0.200714,1.777377
member,22367,9,9,1,0.428775,0.651307,0.651307,1.048860,3.596216,1.378398,-1.048860
member,42684,1,9,0,1.678802,0.186597,0.234930,1.929056,0.270047,-0.230332,1.929056
member,46734,5,2,0,1.909832,0.148105,0.285863,2.058044,0.342820,-0.657590,2.058044
member,11732,0,0,1,0.225658,0.797991,0.797991,0.700657,3.835607,1.705753,-0.700657
member,18619,3,1,0,2.854491,0.057585,0.642078,1.330247,0.454268,-2.411446,1.330247
member,48492,0,9,0,2.120885,0.119925,0.433729,1.809856,0.347474,-1.285549,1.809856
member,26803,2,6,0,1.934233,0.144535,0.384752,1.768981,2.009540,-0.979076,1.768981
member,44305,2,7,0,2.731962,0.065091,0.312477,1.996603,-0.238886,-1.568738,1.996603
member,47522,7,4,0,1.776841,0.169172,0.261127,1.853586,1.531028,-0.434092,1.853586
member,32207,8,3,0,5.311857,0.004933,0.272801,1.860941,-2.006926,-4.012846,1.860941
member,2530,3,2,0,1.842412,0.158435,0.237645,1.937895,1.127199,-0.405435,1.937895
member,17746,1,9,0,1.512289,0.220405,0.384343,1.475460,1.293332,-0.556068,1.475460
member,8270,8,0,0,1.157309,0.314331,0.350947,1.517989,1.622585,-0.110189,1.517989
member,15079,7,7,1,1.426298,0.240196,0.240196,2.075476,0.850081,0.306633,-2.075476
member,13624,5,1,0,1.885245,0.151792,0.255384,2.037121,0.621121,-0.520258,2.037121
member,30638,4,6,0,1.276322,0.279062,0.408681,1.539776,2.388470,-0.381501,1.539776
member,30440,0,0,1,1.030865,0.356698,0.356698,1.962887,1.179225,1.086778,-1.962887
member,36056,5,6,0,1.927411,0.145525,0.362589,1.603112,2.511818,-0.912924,1.603112
member,42651,7,4,0,2.483982,0.083410,0.481975,1.510311,1.971973,-1.754119,1.510311
member,36803,8,8,1,0.236377,0.789483,0.789483,0.666788,6.222784,1.655367,-0.666788
member,48224,1,1,1,0.835483,0.433665,0.433665,1.330740,2.902148,0.278111,-1.330740
member,29226,1,1,1,1.338156,0.262329,0.262329,1.799475,2.408375,0.105107,-1.799475
member,5633,4,9,0,2.253472,0.105034,0.252862,2.192165,-0.129601,-0.878561,2.192165
member,5987,8,0,0,1.662937,0.189581,0.420143,1.631785,1.132847,-0.795776,1.631785
member,48063,3,5,0,1.588709,0.204189,0.254465,1.754900,2.213972,-0.220119,1.754900
member,1812,2,1,0,2.407911,0.090003,0.555080,1.533874,0.552819,-1.819268,1.533874
member,27578,2,5,0,2.055600,0.128016,0.207713,2.154066,0.240983,-0.484001,2.154066
member,16823,5,7,0,2.344703,0.095876,0.248082,1.997377,0.757541,-0.950706,1.997377
member,3928,9,9,1,0.547820,0.578209,0.578209,1.201148,3.144449,1.068494,-1.201148
member,37286,7,9,0,2.558705,0.077405,0.454276,1.745764,-0.043278,-1.769655,1.745764
member,25045,7,0,0,3.034687,0.048090,0.531568,1.624744,-0.827206,-2.402762,1.624744
member,15727,8,0,0,2.879619,0.056156,0.455221,1.678486,-0.822369,-2.092647,1.678486
member,29600,8,1,0,5.131291,0.005909,0.439154,1.590713,-1.377908,-4.308387,1.590713
member,10430,3,0,0,4.629641,0.009758,0.681391,1.065336,-1.252897,-4.246022,1.065336
member,25768,4,8,0,3.603294,0.027234,0.368086,1.625521,-0.472784,-2.603856,1.625521
member,29103,6,6,1,0.468164,0.626151,0.626151,1.243065,3.555424,1.307478,-1.243065
member,36537,1,1,1,0.964713,0.381093,0.381093,1.776695,1.896521,0.636460,-1.776695
member,39328,7,7,1,0.850823,0.427063,0.427063,1.452451,3.559834,0.474369,-1.452451
member,35539,8,1,0,2.036613,0.130470,0.394942,1.788725,0.962223,-1.107598,1.788725
member,28075,3,2,0,2.282263,0.102053,0.224420,2.125981,0.091285,-0.788027,2.125981
member,17840,7,4,0,2.403693,0.090383,0.279680,1.838787,1.294820,-1.129586,1.838787
member,27802,1,1,1,0.762872,0.466325,0.466325,1.701408,1.828177,1.103377,-1.701408
member,7682,7,2,0,2.687694,0.068038,0.505922,1.647332,0.468116,-2.006321,1.647332
member,24279,6,3,0,2.219382,0.108676,0.307193,1.870227,1.046851,-1.039101,1.870227
member,33070,4,4,1,1.276265,0.279078,0.279078,1.922900,1.783262,0.415560,-1.922900
member,35557,3,6,0,1.513313,0.220179,0.378358,1.635303,2.057842,-0.541399,1.635303
member,37189,0,0,1,0.025088,0.975224,0.975224,0.126234,7.986402,3.770259,-0.126234
member,47149,4,4,1,0.657190,0.518306,0.518306,1.462049,3.431470,0.938108,-1.462049
member,46915,6,6,1,0.871172,0.418461,0.418461,1.666072,2.339522,0.713881,-1.666072
member,9801,0,0,1,0.153104,0.858041,0.858041,0.626440,3.355639,2.455140,-0.626440
member,38800,8,9,0,1.723342,0.178469,0.238670,1.990396,0.302138,-0.290667,1.990396
member,24669,3,6,0,1.800468,0.165222,0.343504,1.889021,1.563625,-0.731913,1.889021
member,44233,3,6,0,2.650141,0.070641,0.268359,2.028946,-0.395975,-1.334712,2.028946
member,31919,8,8,1,0.878286,0.415495,0.415495,1.339749,2.778988,0.267190,-1.339749
member,7134,9,8,0,1.728721,0.177511,0.533407,1.220633,2.078422,-1.100251,1.220633
member,33704,6,5,0,2.166024,0.114632,0.160356,2.151366,-0.125745,-0.335667,2.151366
member,29660,5,4,0,3.336109,0.035575,0.422210,1.447340,0.604310,-2.473857,1.447340
member,17893,1,1,1,1.221715,0.294724,0.294724,2.014904,1.161373,0.616643,-2.014904
member,22018,4,6,0,2.352984,0.095085,0.194111,2.023269,0.593340,-0.713659,2.023269
member,13538,9,9,1,0.393732,0.674535,0.674535,0.931360,4.304210,1.205935,-0.931360
member,43118,2,6,0,2.363080,0.094130,0.497343,1.466886,1.482492,-1.664604,1.466886
member,36420,4,1,0,2.933198,0.053227,0.164477,2.226914,-0.907714,-1.128216,2.226914
member,9405,3,6,0,2.204615,0.110293,0.249884,2.014567,0.256600,-0.817859,2.014567
member,13413,2,2,1,1.346863,0.260055,0.260055,2.007823,1.420418,0.336428,-2.007823
member,6720,4,6,0,2.333747,0.096932,0.340673,1.910520,0.520059,-1.256915,1.910520
member,15601,1,0,0,3.788668,0.022626,0.310235,1.777319,-1.729539,-2.618244,1.777319
member,44743,0,0,1,0.053679,0.947736,0.947736,0.245322,6.104414,3.149382,-0.245322
member,31138,1,1,1,0.582896,0.558279,0.558279,1.415187,2.384228,1.346890,-1.415187
member,2729,6,6,1,0.294726,0.744735,0.744735,0.984977,4.173595,2.165519,-0.984977
member,38242,4,9,0,2.456998,0.085692,0.252826,2.007197,0.029371,-1.081944,2.007197
member,29625,2,2,1,1.385539,0.250189,0.250189,1.901822,1.982226,0.243007,-1.901822
member,47894,8,0,0,0.787923,0.454788,0.489520,0.940280,3.742764,-0.073594,0.940280
member,42090,2,6,0,1.538610,0.214679,0.259168,1.787095,2.558866,-0.188332,1.787095
member,36399,7,9,0,1.704341,0.181892,0.223438,2.129178,0.190257,-0.205722,2.129178
member,6244,1,3,0,2.841648,0.058329,0.371872,1.835491,0.147119,-1.852444,1.835491
member,5545,3,4,0,4.225150,0.014623,0.660392,1.097993,0.896430,-3.810227,1.097993
member,4064,6,5,0,1.925385,0.145820,0.286026,1.777654,1.760185,-0.673714,1.777654
member,12851,5,7,0,1.785403,0.167730,0.375883,1.865297,0.289983,-0.806926,1.865297
member,21802,8,0,0,1.248116,0.287045,0.464276,1.419946,1.826094,-0.480840,1.419946
member,41163,8,1,0,3.687988,0.025022,0.328329,1.860298,-0.751146,-2.574249,1.860298
member,6232,5,6,0,2.932384,0.053270,0.209361,2.121629,-0.209276,-1.368690,2.121629
member,3862,4,6,0,2.926288,0.053596,0.630699,1.341015,0.625614,-2.465361,1.341015
member,35094,6,4,0,0.986142,0.373013,0.487473,1.169284,4.911346,-0.267621,1.169284
member,40195,4,4,1,0.897716,0.407499,0.407499,1.815305,2.106775,0.859343,-1.815305
member,39250,1,9,0,1.215850,0.296458,0.401848,1.583352,1.404578,-0.304169,1.583352
member,6217,3,3,1,1.220114,0.295196,0.295196,1.754856,2.421256,0.229606,-1.754856
member,36775,7,4,0,1.624427,0.197025,0.246670,1.985128,1.044337,-0.224723,1.985128
member,42976,1,9,0,3.062933,0.046750,0.471456,1.270295,1.038685,-2.311004,1.270295
member,48467,7,4,0,1.576670,0.206662,0.250005,1.902434,1.686495,-0.190394,1.902434
member,14831,8,9,0,1.697274,0.183182,0.621263,1.305195,0.910783,-1.221274,1.305195
member,30092,7,7,1,0.646282,0.523990,0.523990,1.495552,2.332335,0.997520,-1.495552
member,8893,1,0,0,2.550369,0.078053,0.572457,1.426139,0.195544,-1.992552,1.426139
member,6020,1,9,0,1.907403,0.148465,0.602650,1.241196,1.387119,-1.400985,1.241196
member,46088,2,2,1,1.084991,0.337905,0.337905,1.735130,2.017674,0.517447,-1.735130
member,15242,5,7,0,3.921467,0.019812,0.373799,1.831607,-0.844891,-2.937429,1.831607
member,45307,9,9,1,0.598783,0.549480,0.549480,1.462083,2.253403,1.060435,-1.462083
member,26550,1,6,0,4.328377,0.013189,0.399583,1.716199,-1.499206,-3.411043,1.716199
member,6034,9,0,0,2.178967,0.113158,0.715395,1.011239,1.508135,-1.844047,1.011239
member,7905,2,7,0,1.545923,0.213115,0.387607,1.800279,1.109584,-0.598159,1.800279
member,32225,4,3,0,1.389683,0.249154,0.405655,1.660669,2.766489,-0.487432,1.660669
member,6017,5,6,0,2.043819,0.129533,0.170837,2.145086,0.605572,-0.276771,2.145086
member,21879,5,4,0,1.791353,0.166734,0.237625,1.767254,1.932167,-0.354290,1.767254
member,2791,2,6,0,2.431917,0.087868,0.454866,1.546855,1.636685,-1.644166,1.546855
member,42605,2,4,0,1.788315,0.167242,0.229984,1.986201,0.774478,-0.318570,1.986201
member,5823,3,7,0,3.157594,0.042528,0.279272,2.006567,-0.873514,-1.882026,2.006567
member,15387,6,6,1,0.829842,0.436118,0.436118,1.576429,2.449508,0.729020,-1.576429
member,29561,3,1,0,1.891068,0.150911,0.499544,1.642414,0.861086,-1.197008,1.642414
member,39475,5,1,0,2.663980,0.069670,0.211548,2.095996,-0.655446,-1.110677,2.095996
member,292,6,3,0,1.578313,0.206323,0.344906,1.760705,2.056982,-0.513830,1.760705
member,16957,5,6,0,1.565441,0.208996,0.261765,1.835769,1.723805,-0.225134,1.835769
member,30860,8,0,0,1.937861,0.144012,0.693919,1.119015,1.311091,-1.572461,1.119015
member,14073,4,6,0,1.998912,0.135483,0.320059,1.887427,0.973961,-0.859662,1.887427
member,21856,8,0,0,2.020030,0.132652,0.501129,1.666178,0.528302,-1.329138,1.666178
member,22079,5,5,1,1.171611,0.309867,0.309867,1.691051,3.387926,0.371794,-1.691051
member,17023,7,1,0,2.060620,0.127375,0.257506,2.091470,0.722573,-0.703908,2.091470
member,8739,3,1,0,2.098000,0.122702,0.416786,1.845597,0.952986,-1.222817,1.845597
member,15825,9,4,0,2.078758,0.125086,0.275600,1.858231,1.214251,-0.789954,1.858231
member,2741,2,1,0,1.820184,0.161996,0.519197,1.582440,0.937717,-1.164712,1.582440
member,18048,1,9,0,1.183692,0.306147,0.428340,1.546867,1.021040,-0.335854,1.546867
member,49936,8,9,0,0.991546,0.371003,0.413093,1.266082,2.283978,-0.107465,1.266082
member,17372,6,4,0,1.711421,0.180609,0.362813,1.810194,1.152688,-0.697552,1.810194
member,22021,5,3,0,1.557731,0.210613,0.240600,1.918595,1.510310,-0.133109,1.918595
member,46364,7,0,0,2.606887,0.073764,0.333075,1.757270,0.379765,-1.507499,1.757270
member,23537,2,6,0,1.511882,0.220495,0.223054,1.897866,1.643039,-0.011541,1.897866
member,45499,5,4,0,2.236642,0.106817,0.313453,1.656261,1.855643,-1.076537,1.656261
member,40185,1,8,0,2.499902,0.082093,0.440208,1.360013,0.577058,-1.679393,1.360013
member,9613,3,3,1,0.784935,0.456149,0.456149,1.629252,2.876136,0.947538,-1.629252
member,43281,9,9,1,0.796867,0.450739,0.450739,1.504155,2.331966,0.652841,-1.504155
member,37891,4,2,0,2.822581,0.059452,0.246533,2.090093,0.053820,-1.422323,2.090093
member,26178,0,0,1,0.036430,0.964226,0.964226,0.161741,8.335410,3.335819,-0.161741
member,45892,8,7,0,5.250600,0.005244,0.198258,2.073241,-2.486106,-3.632414,2.073241
member,20933,1,9,0,4.098559,0.016597,0.345735,1.741010,-1.418260,-3.036477,1.741010
member,40971,1,3,0,1.564276,0.209240,0.387555,1.818781,1.463541,-0.616379,1.818781
member,22224,5,4,0,1.958200,0.141112,0.276690,1.967055,0.771119,-0.673342,1.967055
member,24381,1,1,1,0.978066,0.376038,0.376038,1.777192,1.936495,0.600117,-1.777192
member,34855,0,9,0,2.604949,0.073907,0.570831,1.194406,1.182276,-2.044286,1.194406
member,48577,9,8,0,2.202139,0.110566,0.468226,1.348571,1.109951,-1.443335,1.348571
member,38536,0,0,1,0.500215,0.606400,0.606400,1.286210,2.807648,1.253397,-1.286210
member,31755,4,8,0,4.421779,0.012013,0.507383,1.545502,-1.588375,-3.743289,1.545502
member,7753,3,3,1,1.330511,0.264342,0.264342,2.055374,1.624389,0.370705,-2.055374
member,46638,5,3,0,3.066051,0.046605,0.289998,2.024092,-0.343503,-1.828171,2.024092
member,43834,4,6,0,1.650002,0.192049,0.289031,1.754578,1.475311,-0.408782,1.754578
member,26235,6,6,1,1.414302,0.243095,0.243095,2.084747,0.621253,0.223583,-2.084747
member,44229,5,6,0,2.219449,0.108669,0.493737,1.506695,1.894888,-1.513697,1.506695
member,49596,9,9,1,1.122093,0.325598,0.325598,1.913013,1.181297,0.286380,-1.913013
member,18552,5,5,1,1.322772,0.266396,0.266396,1.934667,0.700246,0.227658,-1.934667
member,43136,8,1,0,3.672240,0.025419,0.309696,1.887677,-0.406702,-2.500077,1.887677
member,36672,1,1,1,0.714722,0.489328,0.489328,1.511838,2.131390,0.733931,-1.511838
member,43649,0,0,1,0.053944,0.947485,0.947485,0.249937,5.502017,3.203611,-0.249937
member,3940,0,9,0,2.122512,0.119730,0.405193,1.296998,1.071716,-1.219121,1.296998
member,31496,2,1,0,2.655843,0.070240,0.431204,1.300841,0.303092,-1.814669,1.300841
member,26593,2,6,0,1.854339,0.156556,0.407510,1.697825,1.669608,-0.956649,1.697825
member,23921,1,8,0,2.231656,0.107350,0.584516,1.388004,0.734093,-1.694685,1.388004
member,26402,8,3,0,4.998582,0.006748,0.282272,1.877736,-1.681341,-3.733699,1.877736
member,45942,5,6,0,2.287250,0.101545,0.215409,1.953061,0.724285,-0.752031,1.953061
member,48525,6,6,1,0.573926,0.563310,0.563310,1.437653,3.135204,1.505173,-1.437653
member,18315,0,8,0,3.330261,0.035784,0.388035,1.793424,-0.765204,-2.383602,1.793424
member,36893,8,8,1,0.452574,0.635989,0.635989,1.020708,3.843710,1.226285,-1.020708
member,26695,2,6,0,1.939134,0.143828,0.334227,1.625548,1.960520,-0.843200,1.625548
member,42127,9,9,1,0.931473,0.393973,0.393973,1.780923,2.031726,0.607454,-1.780923
member,14170,9,9,1,0.413182,0.661542,0.661542,1.270857,2.424723,1.695413,-1.270857
member,3732,4,7,0,1.979377,0.138155,0.359501,1.899309,0.736746,-0.956338,1.899309
member,7881,6,6,1,1.253787,0.285422,0.285422,1.769181,2.290026,0.218742,-1.769181
member,6016,9,0,0,1.642591,0.193478,0.460506,1.377346,2.016839,-0.867162,1.377346
member,23029,4,1,0,3.392805,0.033614,0.244320,2.129521,-0.822629,-1.983527,2.129521
member,35473,7,4,0,1.480977,0.227415,0.327431,1.716712,2.124372,-0.364501,1.716712
member,49685,4,2,0,2.223600,0.108219,0.361064,1.742709,1.376910,-1.204902,1.742709
member,4817,5,2,0,2.508833,0.081363,0.305145,1.954572,0.094283,-1.321864,1.954572
member,41693,7,4,0,2.526179,0.079964,0.370628,1.855068,0.562521,-1.533621,1.855068
member,12007,3,3,1,0.871185,0.418455,0.418455,1.673910,2.768257,0.563718,-1.673910
member,41327,6,6,1,0.713183,0.490082,0.490082,1.217376,4.529540,0.313993,-1.217376
member,9506,4,4,1,1.212271,0.297521,0.297521,1.853240,1.876580,0.160203,-1.853240
member,44798,7,7,1,1.013168,0.363067,0.363067,1.939011,1.433345,0.875039,-1.939011
member,34062,2,3,0,3.288271,0.037318,0.320855,1.958786,0.072656,-2.151505,1.958786
member,27474,6,6,1,1.837790,0.159169,0.159169,2.216184,0.484656,0.173015,-2.216184
member,31143,4,7,0,2.597532,0.074457,0.389890,1.791676,0.476989,-1.655642,1.791676
member,21235,5,5,1,1.380068,0.251561,0.251561,2.075271,0.900924,0.225023,-2.075271
member,1390,9,9,1,0.740911,0.476679,0.476679,1.307380,2.008950,0.388559,-1.307380
member,38249,7,7,1,1.605036,0.200882,0.200882,2.153071,0.567021,0.188593,-2.153071
member,37624,7,7,1,1.498438,0.223479,0.223479,2.013070,1.126351,0.109892,-2.013070
member,42028,3,2,0,2.386575,0.091944,0.294589,1.992416,0.535316,-1.164400,1.992416
member,20834,0,0,1,0.259786,0.771217,0.771217,0.982124,2.939398,2.624923,-0.982124
member,14757,7,4,0,1.572048,0.207620,0.327632,1.807761,1.808879,-0.456183,1.807761
member,26396,2,6,0,2.057548,0.127767,0.255853,1.866412,1.114413,-0.694394,1.866412
member,6808,7,4,0,1.216868,0.296156,0.359536,1.648674,2.604015,-0.193928,1.648674
member,9225,7,2,0,3.172772,0.041887,0.445606,1.769811,-0.310805,-2.364452,1.769811
member,48394,4,6,0,1.691177,0.184303,0.464157,1.589490,1.844222,-0.923644,1.589490
member,5395,9,9,1,0.991352,0.371075,0.371075,1.676454,1.356888,0.582144,-1.676454
member,6943,4,6,0,1.473925,0.229025,0.501122,1.367237,3.038008,-0.783020,1.367237
member,23870,8,8,1,1.264185,0.282469,0.282469,1.832037,1.161525,0.225498,-1.832037
member,32492,1,9,0,2.496810,0.082347,0.320510,1.997088,-0.338844,-1.358967,1.997088
member,36345,4,4,1,0.977945,0.376083,0.376083,1.622913,2.920463,0.377677,-1.622913
member,10755,1,8,0,3.771194,0.023025,0.507658,1.009876,0.426921,-3.093248,1.009876
member,12301,4,7,0,1.967992,0.139737,0.203518,2.048577,0.953235,-0.375989,2.048577
member,48386,7,9,0,4.880499,0.007593,0.601888,1.080398,-1.483049,-4.372815,1.080398
member,42745,5,3,0,3.394785,0.033548,0.286127,1.817555,-0.608097,-2.143465,1.817555
member,29089,6,4,0,2.004551,0.134721,0.467058,1.508885,2.156717,-1.243249,1.508885
member,44712,6,6,1,1.158434,0.313977,0.313977,1.904503,2.139034,0.380559,-1.904503
member,14343,0,2,0,4.919568,0.007302,0.383477,1.719539,-1.913804,-3.961091,1.719539
member,38172,5,7,0,1.722034,0.178702,0.224905,1.846250,1.710648,-0.229956,1.846250
member,5071,9,6,0,3.255578,0.038559,0.324614,1.906874,-0.411909,-2.130458,1.906874
member,24121,1,1,1,0.842715,0.430540,0.430540,1.670969,2.150967,0.914769,-1.670969
member,48809,9,3,0,3.620336,0.026774,0.386261,1.713600,0.000338,-2.669094,1.713600
member,17820,8,8,1,0.826601,0.437534,0.437534,1.487013,2.065683,0.298993,-1.487013
member,1122,2,4,0,3.650669,0.025974,0.515202,1.503210,0.952191,-2.987473,1.503210
member,11264,1,9,0,1.644885,0.193035,0.528040,1.461407,1.262487,-1.006301,1.461407
member,30579,5,5,1,1.002328,0.367024,0.367024,1.865548,1.242965,0.597734,-1.865548
member,45464,9,9,1,0.815152,0.442572,0.442572,1.662893,1.931823,0.816091,-1.662893
member,48216,4,6,0,1.411320,0.243821,0.394823,1.676129,2.182806,-0.482001,1.676129
member,43044,4,0,0,5.392109,0.004552,0.318511,1.785294,-2.823364,-4.248009,1.785294
member,15656,4,6,0,1.680940,0.186199,0.393008,1.744770,1.555069,-0.747015,1.744770
member,1900,7,7,1,0.995763,0.369442,0.369442,1.848279,1.836007,0.715109,-1.848279
member,147,9,9,1,1.367746,0.254680,0.254680,2.015999,1.090146,0.107289,-2.015999
member,29642,9,8,0,1.643810,0.193242,0.477294,1.302792,2.263858,-0.904189,1.302792
member,3211,0,9,0,3.156679,0.042567,0.775381,0.811397,1.194172,-2.902278,0.811397
member,43850,3,3,1,1.270480,0.280697,0.280697,2.046063,1.539842,0.654128,-2.046063
member,2354,2,9,0,4.093804,0.016676,0.558657,1.337126,-0.805748,-3.511584,1.337126
member,31520,7,7,1,1.235201,0.290776,0.290776,1.756834,2.720472,0.263314,-1.756834
member,42583,8,0,0,1.904978,0.148826,0.688971,0.987989,2.331372,-1.532421,0.987989
member,43337,4,4,1,0.961939,0.382151,0.382151,1.631132,2.941525,0.371126,-1.631132
member,45284,9,9,1,0.693047,0.500050,0.500050,1.706553,1.439818,1.471588,-1.706553
member,46956,1,1,1,1.045866,0.351387,0.351387,1.934101,2.348275,0.953010,-1.934101
member,48790,2,6,0,1.724897,0.178191,0.513336,1.509896,1.872027,-1.058073,1.509896
member,36585,2,6,0,1.850228,0.157201,0.341452,1.578338,2.634921,-0.775681,1.578338
member,10465,7,4,0,2.556379,0.077585,0.363610,1.614832,1.011075,-1.544704,1.614832
member,7821,1,1,1,0.296768,0.743216,0.743216,1.090608,3.196559,2.641356,-1.090608
member,7205,3,2,0,3.752954,0.023448,0.403140,1.825203,-1.118137,-2.844483,1.825203
