split_name,index,true_label,pred_label,correct,loss,conf_true,conf_max,entropy,logit_true,logit_gap,m_entropy
member,15079,7,7,1,0.000490,0.451470,0.451470,1.521169,14.219226,7.746386,-1.521169
member,13624,5,5,1,0.022851,0.877854,0.877854,0.391568,15.288844,3.888698,-0.391568
member,30638,4,4,1,0.001101,0.859289,0.859289,0.501984,12.103868,7.590540,-0.501984
member,30440,0,0,1,0.000010,0.534955,0.534955,1.167333,18.627201,11.864477,-1.167333
member,36056,5,5,1,0.032439,0.519754,0.519754,1.162137,14.065620,3.790596,-1.162137
member,42651,7,7,1,0.000020,0.397119,0.397119,1.563994,30.152588,10.810875,-1.563994
member,36803,8,8,1,0.000000,0.984794,0.984794,0.086310,30.032658,15.579706,-0.086310
member,48224,1,1,1,0.000010,0.618342,0.618342,1.138600,17.413313,11.682323,-1.138600
member,29226,1,1,1,0.010644,0.594799,0.594799,0.957825,16.008881,4.668119,-0.957825
member,5633,4,4,1,0.005508,0.698872,0.698872,1.054426,9.069681,5.408251,-1.054426
member,5987,8,8,1,-0.000000,0.476135,0.476135,1.261745,31.163774,24.104946,-1.261745
member,48063,3,3,1,-0.000000,0.489459,0.489459,1.468696,31.680115,21.940666,-1.468696
member,1812,2,2,1,0.000001,0.611163,0.611163,0.831378,23.390326,14.102363,-0.831378
member,27578,2,2,1,0.004506,0.812482,0.812482,0.733230,12.735668,5.545776,-0.733230
member,16823,5,5,1,0.000144,0.829922,0.829922,0.662897,17.945713,8.845459,-0.662897
member,3928,9,9,1,0.000134,0.381935,0.381935,1.385008,28.983635,8.917936,-1.385008
member,37286,7,7,1,0.000001,0.297196,0.297196,1.557970,23.657057,13.665568,-1.557970
member,25045,7,7,1,0.000396,0.695154,0.695154,0.872541,23.958103,7.976511,-0.872541
member,15727,8,8,1,0.000513,0.526747,0.526747,1.283751,12.583267,8.106485,-1.283751
member,29600,8,8,1,0.190562,0.457985,0.457985,1.686040,21.186876,1.561054,-1.686040
member,10430,3,3,1,0.002282,0.482712,0.482712,1.515287,13.972105,6.563697,-1.515287
member,25768,4,4,1,0.000176,0.461437,0.461437,1.189293,21.455074,8.647127,-1.189293
member,29103,6,6,1,0.000002,0.124968,0.402363,1.686778,31.935595,13.293329,-1.686778
member,36537,1,1,1,0.000676,0.440205,0.440205,1.362974,22.944147,7.298870,-1.362974
member,39328,7,7,1,0.004729,0.671533,0.671533,1.098043,31.214804,5.351646,-1.098043
member,35539,8,8,1,0.016841,0.469827,0.469827,1.502229,11.070024,4.635205,-1.502229
member,28075,3,3,1,0.033714,0.444833,0.444833,1.631465,10.894561,3.864019,-1.631465
member,17840,7,7,1,0.241580,0.341496,0.341496,1.503918,9.499110,1.713573,-1.503918
member,27802,1,1,1,0.000018,0.719502,0.719502,0.892593,30.468462,10.896711,-0.892593
member,7682,7,7,1,0.000020,0.611064,0.611064,1.151515,17.107946,11.122252,-1.151515
member,24279,6,6,1,0.000009,0.627598,0.627598,1.127616,21.549231,11.598488,-1.127616
member,33070,4,4,1,0.000028,0.452890,0.452890,1.288761,23.940830,10.979069,-1.288761
member,35557,3,3,1,0.000096,0.254261,0.254261,1.610567,17.787460,9.446224,-1.610567
member,37189,0,0,1,0.000209,0.333218,0.333218,1.910537,34.398724,8.473043,-1.910537
member,47149,4,4,1,0.000009,0.585514,0.585514,1.257113,16.532377,11.837603,-1.257113
member,46915,6,6,1,-0.000000,0.658835,0.658835,0.709330,27.942690,18.530725,-0.709330
member,9801,0,0,1,0.001480,0.527351,0.527351,1.167276,15.114357,6.518401,-1.167276
member,38800,8,8,1,-0.000000,0.412941,0.412941,1.486576,28.435860,17.856777,-1.486576
member,24669,3,3,1,0.683599,0.202588,0.355422,1.764832,13.891225,0.055972,-1.764832
member,44233,3,3,1,0.190539,0.759640,0.759640,0.741559,14.900844,1.597569,-0.741559
member,31919,8,8,1,0.000286,0.870964,0.870964,0.502307,18.928480,8.681668,-0.502307
member,7134,9,9,1,-0.000000,0.357336,0.357336,1.646511,44.432144,28.879803,-1.646511
member,33704,6,6,1,0.013849,0.660305,0.660305,1.096888,16.026745,4.785043,-1.096888
member,29660,5,5,1,0.000004,0.600762,0.600762,1.170017,19.992943,12.670399,-1.170017
member,17893,1,1,1,0.000000,0.437761,0.437761,1.456595,34.214394,15.302752,-1.456595
member,22018,4,4,1,0.042852,0.766120,0.766120,0.796704,12.849537,3.143513,-0.796704
member,13538,9,9,1,0.000003,0.457834,0.457834,1.294348,20.850203,13.528316,-1.294348
member,43118,2,2,1,0.003614,0.859910,0.859910,0.574314,12.561522,5.725668,-0.574314
member,36420,4,4,1,0.000460,0.551399,0.551399,1.200748,12.944143,8.605957,-1.200748
member,9405,3,3,1,0.038434,0.344745,0.344745,1.454904,11.407164,3.261503,-1.454904
member,13413,2,2,1,0.000227,0.599231,0.599231,1.190375,11.773964,8.878403,-1.190375
member,6720,4,4,1,0.268356,0.239953,0.404332,1.594190,13.491105,1.258353,-1.594190
member,15601,1,1,1,0.000199,0.550148,0.550148,1.116084,21.280338,8.524467,-1.116084
member,44743,0,0,1,0.001765,0.750137,0.750137,0.800044,28.652929,6.338816,-0.800044
member,31138,1,1,1,0.009982,0.591969,0.591969,1.207479,20.624290,4.840298,-1.207479
member,2729,6,6,1,0.000000,0.498168,0.498168,1.439660,34.016323,15.592047,-1.439660
member,38242,4,4,1,0.000224,0.663769,0.663769,1.001083,17.350744,9.049362,-1.001083
member,29625,2,2,1,0.000000,0.694117,0.694117,0.871284,18.735826,15.884424,-0.871284
member,47894,8,8,1,0.000899,0.445677,0.445677,1.396251,12.418893,7.537334,-1.396251
member,42090,2,2,1,0.496378,0.327797,0.327797,1.670133,13.767848,0.444548,-1.670133
member,36399,7,7,1,0.000006,0.500716,0.500716,1.169749,27.444111,12.179269,-1.169749
member,6244,1,1,1,0.000002,0.990746,0.990746,0.053215,31.542850,13.275532,-0.053215
member,5545,3,3,1,0.293194,0.647783,0.647783,0.981825,16.922903,1.078639,-0.981825
member,4064,6,6,1,0.001387,0.232557,0.383551,1.554658,16.656506,6.626905,-1.554658
member,12851,5,5,1,0.000313,0.312149,0.448138,1.437465,29.523466,8.068279,-1.437465
member,21802,8,8,1,0.000000,0.105964,0.339848,1.699795,28.113153,15.327935,-1.699795
member,41163,8,8,1,0.000041,0.479355,0.479355,1.323306,31.088486,10.100039,-1.323306
member,6232,5,5,1,0.000122,0.452777,0.452777,1.334989,13.793257,9.129544,-1.334989
member,3862,4,4,1,0.000816,0.406071,0.406071,1.620834,13.754066,7.119563,-1.620834
member,35094,6,6,1,0.004990,0.352621,0.358513,1.443978,12.996863,5.307590,-1.443978
member,40195,4,4,1,0.000007,0.000000,0.381053,1.409878,26.102156,11.845287,-1.409878
member,39250,1,1,1,0.000011,0.445503,0.445503,1.421777,17.515240,11.526682,-1.421777
member,6217,3,3,1,0.010562,0.465338,0.465338,1.371171,16.188517,4.545376,-1.371171
member,36775,7,7,1,0.000141,0.535016,0.535016,1.024621,19.060431,8.902169,-1.024621
member,42976,1,1,1,-0.000000,0.586841,0.586841,1.229044,25.323236,17.079830,-1.229044
member,48467,7,7,1,0.000000,0.520918,0.520918,1.191194,22.627863,16.747248,-1.191194
member,14831,8,8,1,-0.000000,0.379024,0.394355,1.071079,28.356089,17.329376,-1.071079
member,30092,7,7,1,-0.000000,0.305760,0.359530,1.566599,43.429821,34.899021,-1.566599
member,8893,1,1,1,0.000674,0.589055,0.589055,1.231441,31.482378,7.319756,-1.231441
member,6020,1,1,1,0.000465,0.687755,0.687755,0.826793,18.929907,7.885289,-0.826793
member,46088,2,2,1,0.001394,0.480689,0.480689,1.336719,11.303936,6.890893,-1.336719
member,15242,5,5,1,0.006935,0.595252,0.595252,0.994234,14.036980,5.190687,-0.994234
member,45307,9,9,1,0.000008,0.843966,0.843966,0.504277,29.372017,11.980101,-0.504277
member,26550,1,1,1,0.000263,0.644718,0.644718,0.852737,17.734940,8.404883,-0.852737
member,6034,9,9,1,-0.000000,0.528487,0.528487,1.214205,43.962307,23.426659,-1.214205
member,7905,2,2,1,-0.000000,0.582362,0.582362,1.138584,21.820704,16.753195,-1.138584
member,32225,4,4,1,0.002221,0.787174,0.787174,0.807752,18.045570,6.119101,-0.807752
member,6017,5,5,1,0.001075,0.637450,0.637450,1.145963,20.791746,6.834793,-1.145963
member,21879,5,5,1,0.000120,0.566814,0.566814,1.240240,17.165833,10.114449,-1.240240
member,2791,2,2,1,0.002187,0.338563,0.338563,1.763515,14.521746,6.135155,-1.763515
member,42605,2,2,1,0.000003,0.722406,0.722406,0.880885,14.926356,13.706440,-0.880885
member,5823,3,3,1,0.020408,0.647545,0.647545,1.049881,11.124627,4.068561,-1.049881
member,15387,6,6,1,0.166385,0.505437,0.505437,1.289465,9.515150,1.747353,-1.289465
member,29561,3,3,1,0.000000,0.250960,0.303498,1.620128,26.962858,15.175255,-1.620128
member,39475,5,5,1,0.002180,0.521873,0.521873,1.148906,9.174240,6.326621,-1.148906
member,292,6,6,1,0.000208,0.608271,0.608271,1.158922,13.843268,9.197462,-1.158922
member,16957,5,5,1,0.000001,0.646954,0.646954,0.980465,27.423185,13.477809,-0.980465
member,30860,8,8,1,0.000000,0.547371,0.547371,1.277177,29.671635,15.848204,-1.277177
member,14073,4,4,1,0.000255,0.556122,0.556122,1.171360,13.439354,8.464846,-1.171360
member,21856,8,8,1,0.000618,0.761955,0.761955,0.721595,18.431627,7.661340,-0.721595
member,22079,5,5,1,0.043381,0.629034,0.629034,1.080747,12.385519,3.320749,-1.080747
member,17023,7,7,1,0.000000,0.517776,0.517776,0.729864,25.275681,16.244392,-0.729864
member,8739,3,3,1,0.005065,0.599332,0.599332,1.362205,12.425699,5.534402,-1.362205
member,15825,9,9,1,0.000003,0.624796,0.624796,1.190111,18.088076,13.072556,-1.190111
member,2741,2,2,1,0.000076,0.350384,0.392530,1.323277,18.614016,9.502781,-1.323277
member,18048,1,1,1,0.000025,0.365161,0.365161,1.484240,33.849922,10.584095,-1.484240
member,49936,8,8,1,-0.000000,0.687227,0.687227,0.993638,46.672390,25.729862,-0.993638
member,17372,6,6,1,0.002093,0.810069,0.810069,0.639569,14.165959,6.529015,-0.639569
member,22021,5,5,1,0.001667,0.720843,0.720843,0.782498,20.621962,6.415879,-0.782498
member,46364,7,7,1,0.000023,0.810888,0.810888,0.519325,20.124390,10.777661,-0.519325
member,23537,2,2,1,0.000707,0.605366,0.605366,1.065698,18.961077,7.277669,-1.065698
member,45499,5,5,1,-0.000000,0.408463,0.408463,1.561039,38.009045,16.657015,-1.561039
member,40185,1,1,1,0.000561,0.382041,0.382041,1.814545,32.767269,7.485043,-1.814545
member,9613,3,3,1,0.000381,0.786701,0.786701,0.784934,18.555424,7.949372,-0.784934
member,43281,9,9,1,0.018297,0.601551,0.601551,1.065636,11.380196,4.053357,-1.065636
member,37891,4,4,1,0.000029,0.684230,0.684230,0.967202,28.712364,10.501644,-0.967202
member,26178,0,0,1,0.000775,0.765636,0.765636,0.803757,33.025291,7.162390,-0.803757
member,45892,8,8,1,0.000069,0.651517,0.651517,1.121862,15.967120,9.675104,-1.121862
member,20933,1,1,1,0.004983,0.417585,0.417585,1.330555,43.715744,5.299313,-1.330555
member,40971,1,1,1,0.000125,0.793802,0.793802,0.728276,29.060209,8.989365,-0.728276
member,22224,5,5,1,0.006437,0.397396,0.397396,1.552387,14.240046,5.226801,-1.552387
member,24381,1,1,1,0.000007,0.476436,0.476436,1.367438,40.176304,12.310688,-1.367438
member,34855,0,0,1,0.000001,0.578680,0.578680,0.914797,25.524240,13.973269,-0.914797
member,48577,9,9,1,0.000012,0.487886,0.487886,1.288974,24.853699,11.562324,-1.288974
member,38536,0,0,1,0.000658,0.442189,0.442189,1.470964,16.241236,8.085105,-1.470964
member,31755,4,4,1,0.003427,0.484160,0.484160,1.401476,11.042877,6.047685,-1.401476
member,7753,3,3,1,0.002442,0.670615,0.670615,1.036763,14.766332,6.835587,-1.036763
member,46638,5,5,1,0.000164,0.436749,0.436749,1.638300,17.379433,8.889429,-1.638300
member,43834,4,4,1,0.000019,0.480248,0.480248,1.330966,20.437752,11.207908,-1.330966
member,26235,6,6,1,0.000824,0.558536,0.558536,0.903067,18.195572,7.374721,-0.903067
member,44229,5,5,1,0.000054,0.454386,0.454386,1.076026,32.312386,9.832859,-1.076026
member,49596,9,9,1,-0.000000,0.915042,0.915042,0.304640,31.198387,22.495075,-0.304640
member,18552,5,5,1,0.004219,0.778490,0.778490,0.753012,18.402306,5.494529,-0.753012
member,43136,8,8,1,0.000011,0.720944,0.720944,0.886030,17.191250,11.779543,-0.886030
member,36672,1,1,1,0.000005,0.521735,0.521735,1.462170,32.358051,12.367985,-1.462170
member,43649,0,0,1,0.000155,0.736119,0.736119,0.831923,20.761738,8.770699,-0.831923
member,3940,0,0,1,0.000307,0.379203,0.379203,1.320556,17.510391,8.108914,-1.320556
member,31496,2,2,1,0.004225,0.367857,0.367857,1.501709,11.445799,5.571891,-1.501709
member,26593,2,2,1,0.031299,0.582475,0.582475,1.061575,14.071421,3.530353,-1.061575
member,23921,1,1,1,0.000000,0.508167,0.508167,1.473085,21.557167,14.747828,-1.473085
member,26402,8,8,1,0.000144,0.717088,0.717088,0.956459,12.981671,9.948151,-0.956459
member,45942,5,5,1,0.000421,0.518401,0.518401,1.217369,23.081367,7.773343,-1.217369
member,48525,6,6,1,0.000000,0.502617,0.502617,1.083630,33.636524,15.273430,-1.083630
member,18315,0,0,1,0.027512,0.447557,0.447557,1.055690,6.625061,4.382286,-1.055690
member,36893,8,8,1,-0.000000,0.374996,0.374996,1.631618,35.139595,22.889919,-1.631618
member,26695,2,2,1,0.001084,0.812290,0.812290,0.675483,19.300938,7.138574,-0.675483
member,42127,9,9,1,0.000008,0.549530,0.549530,1.271171,24.954437,11.947628,-1.271171
member,14170,9,9,1,0.000298,0.203830,0.549253,1.079946,19.268625,8.148761,-1.079946
member,3732,4,4,1,0.000206,0.698486,0.698486,0.797476,14.347220,8.873558,-0.797476
member,7881,6,6,1,0.000729,0.844175,0.844175,0.550918,17.960983,7.274481,-0.550918
member,6016,9,9,1,0.000019,0.627744,0.627744,0.947743,13.227570,11.243433,-0.947743
member,23029,4,4,1,0.001066,0.431468,0.431468,1.632570,9.716120,7.301546,-1.632570
member,35473,7,7,1,0.000001,0.565927,0.565927,1.345504,29.385597,14.224373,-1.345504
member,49685,4,4,1,0.001407,0.826667,0.826667,0.651840,21.150112,6.980535,-0.651840
member,4817,5,5,1,0.000022,0.969618,0.969618,0.155059,21.277714,10.736650,-0.155059
member,41693,7,7,1,0.006096,0.570752,0.570752,1.269808,14.263220,5.195754,-1.269808
member,12007,3,3,1,0.008728,0.922450,0.922450,0.272752,23.726856,4.737137,-0.272752
member,41327,6,6,1,0.000098,0.220424,0.220424,1.805183,23.776731,9.228808,-1.805183
member,9506,4,4,1,0.000025,0.371373,0.402358,1.218859,16.826433,10.825984,-1.218859
member,44798,7,7,1,-0.000000,0.931020,0.931020,0.326230,35.132637,19.684830,-0.326230
member,34062,2,2,1,0.009568,0.465561,0.465561,1.594786,13.604475,4.652122,-1.594786
member,27474,6,6,1,0.050223,0.472301,0.472301,1.020033,10.369055,3.074533,-1.020033
member,31143,4,4,1,0.000537,0.548335,0.548335,1.427747,12.586438,8.041779,-1.427747
member,21235,5,5,1,0.000000,0.451201,0.451201,1.502638,20.635281,15.277588,-1.502638
member,1390,9,9,1,-0.000000,0.460828,0.460828,1.257724,41.978981,26.664379,-1.257724
member,38249,7,7,1,0.027195,0.399123,0.399123,1.578850,11.372446,3.802678,-1.578850
member,37624,7,7,1,0.000001,0.780505,0.780505,0.825477,18.689289,14.019463,-0.825477
member,42028,3,3,1,0.007716,0.592113,0.592113,1.169230,20.798008,5.437107,-1.169230
member,20834,0,0,1,0.011751,0.502784,0.502784,1.313071,18.576210,4.437990,-1.313071
member,14757,7,7,1,0.000017,0.599695,0.599695,1.203857,18.293041,11.550290,-1.203857
member,26396,2,2,1,0.000684,0.863332,0.863332,0.516171,11.593113,7.999883,-0.516171
member,6808,7,7,1,0.000014,0.816424,0.816424,0.485491,26.300226,11.176363,-0.485491
member,9225,7,7,1,0.105986,0.725150,0.725150,0.777054,10.030832,2.338157,-0.777054
member,48394,4,4,1,0.024336,0.579340,0.579340,1.210933,17.622339,3.703855,-1.210933
member,5395,9,9,1,0.000003,0.594472,0.594472,1.001540,20.409016,12.599747,-1.001540
member,6943,4,4,1,0.000047,0.544731,0.544731,1.248531,13.798916,10.278873,-1.248531
member,23870,8,8,1,0.000026,0.907400,0.907400,0.329687,30.732288,10.560541,-0.329687
member,32492,1,1,1,0.000042,0.989722,0.989722,0.057286,32.955605,10.248161,-0.057286
member,36345,4,4,1,0.011960,0.467530,0.467530,1.481676,13.593551,4.545399,-1.481676
member,10755,1,1,1,0.000215,0.682261,0.682261,0.756356,15.339905,8.606805,-0.756356
member,12301,4,4,1,0.000260,0.432348,0.432348,1.294896,15.635309,8.330683,-1.294896
member,48386,7,7,1,0.001609,0.639351,0.639351,0.653816,11.425183,6.538537,-0.653816
member,42745,5,5,1,0.017058,0.611232,0.611232,1.214171,20.709600,4.062605,-1.214171
member,29089,6,6,1,0.000073,0.451115,0.451115,1.378440,16.976665,9.972185,-1.378440
member,44712,6,6,1,0.000014,0.440824,0.440824,1.537784,24.451487,11.189064,-1.537784
member,14343,0,0,1,0.004761,0.468622,0.468622,1.429311,9.731507,6.010929,-1.429311
member,38172,5,5,1,0.000240,0.796563,0.796563,0.692607,13.326238,8.706804,-0.692607
member,5071,9,9,1,0.000447,0.519495,0.519495,1.165967,13.256251,8.503777,-1.165967
member,24121,1,1,1,0.000003,0.628598,0.628598,1.018372,24.832729,12.893030,-1.018372
member,48809,9,9,1,0.000008,0.435832,0.435832,1.696018,37.053356,11.760441,-1.696018
member,17820,8,8,1,0.000436,0.707133,0.707133,0.971342,18.649584,7.873555,-0.971342
member,1122,2,2,1,0.013955,0.493662,0.493662,1.343329,14.393464,4.268631,-1.343329
member,11264,1,1,1,0.000003,0.578753,0.578753,1.233849,27.953739,13.057055,-1.233849
member,30579,5,5,1,0.000046,0.648914,0.648914,1.100803,19.224451,10.226658,-1.100803
member,45464,9,9,1,0.000016,0.515272,0.515272,1.230104,27.083103,11.053270,-1.230104
member,48216,4,4,1,0.000007,0.835416,0.835416,0.692797,20.584320,12.194693,-0.692797
member,43044,4,4,1,0.000027,0.461072,0.461072,1.342854,27.850954,11.187183,-1.342854
member,15656,4,4,1,0.000096,0.419569,0.419569,1.400586,17.732243,9.715989,-1.400586
member,1900,7,7,1,-0.000000,0.770100,0.770100,0.689102,31.440147,18.271042,-0.689102
member,147,9,9,1,0.000009,0.464840,0.464840,1.459548,20.251362,12.019889,-1.459548
member,29642,9,9,1,-0.000000,0.669473,0.669473,1.065445,25.434729,23.123375,-1.065445
member,3211,0,0,1,0.000341,0.587005,0.587005,1.086396,27.968468,7.985941,-1.086396
member,43850,3,3,1,0.015652,0.442237,0.442237,1.452836,19.617598,4.156696,-1.452836
member,2354,2,2,1,0.000000,0.440010,0.440010,1.517667,20.110889,16.923698,-1.517667
member,31520,7,7,1,-0.000000,0.544342,0.544342,1.264691,38.509037,28.079189,-1.264691
member,42583,8,8,1,0.000008,0.699613,0.699613,1.000772,26.645185,11.744139,-1.000772
member,43337,4,4,1,0.003851,0.515969,0.515969,1.306707,14.759311,6.509717,-1.306707
member,45284,9,9,1,0.000002,0.507357,0.507357,1.325742,21.051340,13.882435,-1.325742
member,46956,1,1,1,0.000146,0.445438,0.445438,1.329061,20.786713,8.837502,-1.329061
member,48790,2,2,1,0.000052,0.718000,0.718000,0.952158,21.031580,9.947959,-0.952158
member,36585,2,2,1,0.005856,0.783399,0.783399,0.854709,9.925823,5.496188,-0.854709
member,10465,7,7,1,0.000310,0.597841,0.597841,1.238582,15.498637,8.150425,-1.238582
member,7821,1,1,1,-0.000000,0.597892,0.597892,1.176202,44.650009,17.411102,-1.176202
member,7205,3,3,1,0.033336,0.604860,0.604860,1.044881,16.193178,3.522398,-1.044881
member,6413,9,9,1,0.000002,0.927883,0.927883,0.308129,23.088749,13.517562,-0.308129
