split_name,index,true_label,pred_label,correct,loss,conf_true,conf_max,entropy,logit_true,logit_gap,m_entropy
member,22062,0,0,1,0.217517,0.804514,0.804514,0.802094,3.975174,2.125016,-0.802094
member,9413,0,0,1,0.127097,0.880648,0.880648,0.562286,4.234247,2.672298,-0.562286
member,38340,0,0,1,0.545474,0.579567,0.579567,1.185052,3.122516,0.682588,-1.185052
member,30263,9,9,1,0.045247,0.955761,0.955761,0.268148,5.014870,4.483039,-0.268148
member,41252,4,4,1,1.081910,0.338948,0.338948,1.523551,2.585328,0.184449,-1.523551
member,14644,4,4,1,0.623565,0.536030,0.536030,1.306637,3.192737,1.011753,-1.306637
member,26335,6,6,1,0.660017,0.516843,0.516843,1.566858,2.430229,0.973919,-1.566858
member,28102,7,7,1,0.055823,0.945706,0.945706,0.302237,5.091511,3.646985,-0.302237
member,17523,6,6,1,0.063678,0.938307,0.938307,0.340504,4.926758,3.599645,-0.340504
member,24712,9,9,1,0.028993,0.971423,0.971423,0.188431,5.196759,5.196919,-0.188431
member,40485,0,0,1,0.084233,0.919217,0.919217,0.370256,5.244184,2.779286,-0.370256
member,3850,9,9,1,0.204778,0.814828,0.814828,0.825405,3.583335,2.464061,-0.825405
member,40040,9,9,1,0.006368,0.993652,0.993652,0.050195,6.739737,6.070405,-0.050195
member,15267,4,4,1,0.456364,0.633583,0.633583,1.321100,2.824255,1.397147,-1.321100
member,49146,3,5,0,1.533162,0.215852,0.391516,1.630685,1.700344,-0.595434,1.630685
member,30001,6,2,0,1.966061,0.140007,0.202881,2.117655,0.655870,-0.370927,2.117655
member,45926,2,2,1,0.680613,0.506306,0.506306,1.414256,2.838634,0.671575,-1.414256
member,43824,9,9,1,0.624328,0.535621,0.535621,1.123458,3.152986,0.379395,-1.123458
member,17240,9,9,1,0.390358,0.676815,0.676815,1.021421,3.369513,1.103149,-1.021421
member,4892,8,8,1,0.201296,0.817671,0.817671,0.681215,4.193831,1.820973,-0.681215
member,725,4,2,0,1.728675,0.177520,0.391299,1.744815,1.490283,-0.790392,1.744815
member,22949,4,4,1,0.386405,0.679495,0.679495,1.269012,2.831954,2.024805,-1.269012
member,34657,8,8,1,0.105324,0.900033,0.900033,0.527523,4.121940,3.599527,-0.527523
member,37213,1,1,1,0.098279,0.906396,0.906396,0.478447,4.313756,3.130803,-0.478447
member,20304,1,1,1,0.048987,0.952194,0.952194,0.258250,5.423308,3.500253,-0.258250
member,15269,3,3,1,0.447838,0.639008,0.639008,1.315304,2.936772,1.870307,-1.315304
member,22367,9,9,1,0.358609,0.698647,0.698647,0.976172,3.621086,1.241445,-0.976172
member,42684,1,1,1,0.213181,0.808010,0.808010,0.751558,4.163862,1.958008,-0.751558
member,46734,5,5,1,0.230738,0.793947,0.793947,0.769598,3.905393,1.736050,-0.769598
member,11732,0,0,1,0.354020,0.701861,0.701861,1.097535,3.351982,1.626217,-1.097535
member,18619,3,3,1,0.592998,0.552668,0.552668,1.240859,3.005080,0.593710,-1.240859
member,48492,0,0,1,0.771290,0.462416,0.462416,1.692585,2.162001,0.954301,-1.692585
member,26803,2,2,1,0.478759,0.619552,0.619552,1.233885,3.152335,1.197449,-1.233885
member,44305,2,2,1,0.790285,0.453715,0.453715,1.367366,2.849305,0.315276,-1.367366
member,47522,7,7,1,0.246101,0.781844,0.781844,0.907332,3.589520,2.187601,-0.907332
member,32207,8,8,1,0.309860,0.733550,0.733550,1.122161,3.085568,2.577709,-1.122161
member,2530,3,3,1,0.198914,0.819620,0.819620,0.554855,5.381091,1.605717,-0.554855
member,17746,1,1,1,0.045757,0.955274,0.955274,0.205520,6.551351,3.175506,-0.205520
member,8270,8,8,1,0.227909,0.796196,0.796196,0.932143,3.298379,3.037124,-0.932143
member,15079,7,7,1,0.441175,0.643280,0.643280,1.261715,2.932000,1.354334,-1.261715
member,13624,5,5,1,0.549200,0.577411,0.577411,1.327147,2.855006,0.963795,-1.327147
member,30638,4,4,1,0.467120,0.626805,0.626805,1.224203,3.206968,1.189054,-1.224203
member,30440,0,0,1,0.161100,0.851207,0.851207,0.692269,3.944134,3.015905,-0.692269
member,36056,5,5,1,0.474419,0.622246,0.622246,1.242697,3.111541,1.314890,-1.242697
member,42651,7,7,1,0.024026,0.976260,0.976260,0.150577,5.885318,4.367124,-0.150577
member,36803,8,8,1,0.123351,0.883953,0.883953,0.602613,3.903358,3.623562,-0.602613
member,48224,1,1,1,0.451281,0.636812,0.636812,1.222904,3.019756,1.144278,-1.222904
member,29226,1,1,1,0.451072,0.636945,0.636945,1.314179,2.877140,1.606799,-1.314179
member,5633,4,4,1,0.721310,0.486115,0.486115,1.649185,2.323916,1.181190,-1.649185
member,5987,8,8,1,0.025892,0.974440,0.974440,0.165581,5.663037,4.605122,-0.165581
member,48063,3,3,1,0.013662,0.986431,0.986431,0.095724,6.444812,5.246934,-0.095724
member,1812,2,2,1,0.061713,0.940153,0.940153,0.321195,5.068332,3.369098,-0.321195
member,27578,2,2,1,0.306176,0.736257,0.736257,1.043226,3.377116,2.267118,-1.043226
member,16823,5,5,1,0.095039,0.909337,0.909337,0.457016,4.514287,3.354946,-0.457016
member,3928,9,9,1,0.110830,0.895091,0.895091,0.506847,4.628155,3.192407,-0.506847
member,37286,7,7,1,0.367396,0.692535,0.692535,1.154259,3.128515,1.807093,-1.154259
member,25045,7,7,1,0.016087,0.984042,0.984042,0.105499,6.583015,4.734926,-0.105499
member,15727,8,0,0,1.120173,0.326223,0.345234,1.727510,1.808837,-0.056641,1.727510
member,29600,8,8,1,0.774957,0.460724,0.460724,1.473589,2.396087,0.353649,-1.473589
member,10430,3,0,0,2.138275,0.117858,0.308910,2.025756,0.405924,-0.963568,2.025756
member,25768,4,4,1,0.314274,0.730319,0.730319,0.984404,3.667389,1.980106,-0.984404
member,29103,6,6,1,0.240910,0.785912,0.785912,0.849320,4.164680,2.009983,-0.849320
member,36537,1,1,1,0.283835,0.752891,0.752891,0.963411,3.444200,1.849703,-0.963411
member,39328,7,7,1,0.047320,0.953782,0.953782,0.229846,5.922520,3.270939,-0.229846
member,35539,8,8,1,0.652757,0.520609,0.520609,1.605370,2.329783,1.312632,-1.605370
member,28075,3,3,1,0.830575,0.435799,0.435799,1.794278,2.010131,1.239551,-1.794278
member,17840,7,3,0,1.509664,0.220984,0.301187,1.754407,1.630885,-0.309641,1.754407
member,27802,1,1,1,0.035063,0.965544,0.965544,0.212234,5.536984,4.635448,-0.212234
member,7682,7,7,1,0.276632,0.758334,0.758334,0.869823,4.106546,1.808730,-0.869823
member,24279,6,6,1,0.155020,0.856398,0.856398,0.672233,4.083910,3.101725,-0.672233
member,33070,4,4,1,0.387663,0.678641,0.678641,1.230636,2.950151,2.048376,-1.230636
member,35557,3,3,1,0.557782,0.572478,0.572478,1.345086,2.751101,0.853132,-1.345086
member,37189,0,0,1,0.181406,0.834097,0.834097,0.564260,4.919855,1.779516,-0.564260
member,47149,4,4,1,0.298099,0.742228,0.742228,1.018108,3.442975,2.012146,-1.018108
member,46915,6,6,1,0.056548,0.945021,0.945021,0.313757,4.887872,3.987406,-0.313757
member,9801,0,0,1,0.238684,0.787664,0.787664,0.878770,3.635403,2.080819,-0.878770
member,38800,8,8,1,0.014843,0.985267,0.985267,0.099671,6.425694,4.905239,-0.099671
member,24669,3,3,1,0.845651,0.429278,0.429278,1.453367,2.734658,0.535891,-1.453367
member,44233,3,3,1,0.908672,0.403059,0.403059,1.636144,2.334899,0.564210,-1.636144
member,31919,8,8,1,0.604617,0.546284,0.546284,1.341986,2.981652,1.042406,-1.341986
member,7134,9,9,1,0.002314,0.997689,0.997689,0.019627,8.331580,6.924105,-0.019627
member,33704,6,6,1,0.085442,0.918106,0.918106,0.432323,4.588181,3.702703,-0.432323
member,29660,5,5,1,0.121585,0.885516,0.885516,0.569026,4.186801,3.164109,-0.569026
member,17893,1,1,1,0.041880,0.958985,0.958985,0.223010,5.539628,3.576071,-0.223010
member,22018,4,4,1,0.928883,0.394995,0.394995,1.721686,2.128785,0.440668,-1.721686
member,13538,9,9,1,0.745077,0.474698,0.474698,1.562330,2.233153,0.537228,-1.562330
member,43118,2,2,1,0.129403,0.878620,0.878620,0.597821,4.239921,3.367535,-0.597821
member,36420,4,4,1,0.187534,0.829001,0.829001,0.785667,3.681912,2.912822,-0.785667
member,9405,3,6,0,1.729142,0.177437,0.648838,1.215736,1.747030,-1.296570,1.215736
member,13413,2,2,1,0.822418,0.439368,0.439368,1.559307,2.445355,0.462030,-1.559307
member,6720,4,4,1,0.725255,0.484201,0.484201,1.582887,2.451586,1.143861,-1.582887
member,15601,1,1,1,0.198876,0.819652,0.819652,0.825157,3.524015,2.955876,-0.825157
member,44743,0,0,1,0.050726,0.950539,0.950539,0.250234,5.857770,3.365972,-0.250234
member,31138,1,1,1,0.233519,0.791743,0.791743,0.915820,3.492967,2.593850,-0.915820
member,2729,6,6,1,0.043027,0.957885,0.957885,0.219507,5.928394,3.456277,-0.219507
member,38242,4,4,1,0.388536,0.678049,0.678049,1.229127,3.155626,2.237643,-1.229127
member,29625,2,2,1,0.062526,0.939389,0.939389,0.340180,4.878417,3.853082,-0.340180
member,47894,8,8,1,0.547452,0.578422,0.578422,1.500643,2.505055,1.648560,-1.500643
member,42090,2,2,1,0.407900,0.665046,0.665046,1.288137,2.933609,2.084806,-1.288137
member,36399,7,7,1,0.142462,0.867221,0.867221,0.620571,4.198816,2.957373,-0.620571
member,6244,1,1,1,0.155963,0.855591,0.855591,0.672474,3.916973,2.773150,-0.672474
member,5545,3,5,0,1.485285,0.226438,0.337821,1.742104,1.718196,-0.400046,1.742104
member,4064,6,6,1,0.354494,0.701528,0.701528,1.143704,3.168352,1.909145,-1.143704
member,12851,5,5,1,0.038407,0.962321,0.962321,0.173461,7.076592,3.304705,-0.173461
member,21802,8,8,1,0.155929,0.855620,0.855620,0.659621,3.950180,2.472638,-0.659621
member,41163,8,8,1,0.099078,0.905672,0.905672,0.481136,4.411231,3.288193,-0.481136
member,6232,5,0,0,1.447296,0.235206,0.262941,1.952011,1.258909,-0.111470,1.952011
member,3862,4,4,1,0.852313,0.426427,0.426427,1.891244,1.784783,1.194692,-1.891244
member,35094,6,2,0,1.464428,0.231210,0.292601,1.874129,1.384285,-0.235483,1.874129
member,40195,4,4,1,0.056471,0.945094,0.945094,0.307412,5.078839,3.909553,-0.307412
member,39250,1,1,1,0.207555,0.812569,0.812569,0.858052,3.459360,2.914225,-0.858052
member,6217,3,3,1,0.657443,0.518175,0.518175,1.252937,3.010219,0.412179,-1.252937
member,36775,7,7,1,0.172427,0.841620,0.841620,0.769272,3.654398,3.486869,-0.769272
member,42976,1,1,1,0.372962,0.688691,0.688691,1.136283,3.149366,1.476854,-1.136283
member,48467,7,7,1,0.050930,0.950345,0.950345,0.265244,5.641142,3.799114,-0.265244
member,14831,8,8,1,0.051734,0.949582,0.949582,0.279587,5.238724,3.684022,-0.279587
member,30092,7,7,1,0.007074,0.992951,0.992951,0.054703,6.973377,6.160871,-0.054703
member,8893,1,1,1,0.404445,0.667347,0.667347,1.156287,3.293559,1.542355,-1.156287
member,6020,1,1,1,0.035745,0.964886,0.964886,0.221334,5.155089,4.535881,-0.221334
member,46088,2,2,1,0.221657,0.801190,0.801190,0.824783,3.754294,2.111607,-0.824783
member,15242,5,3,0,1.957176,0.141257,0.595617,1.356345,1.647938,-1.439019,1.356345
member,45307,9,9,1,0.240480,0.786251,0.786251,0.881137,3.589832,2.094036,-0.881137
member,26550,1,1,1,0.120217,0.886728,0.886728,0.559808,4.211322,3.071383,-0.559808
member,6034,9,9,1,0.052972,0.948407,0.948407,0.287935,5.213791,3.947346,-0.287935
member,7905,2,2,1,0.132804,0.875636,0.875636,0.605622,4.166422,3.008473,-0.605622
member,32225,4,4,1,0.352207,0.703135,0.703135,1.069823,3.500299,1.696108,-1.069823
member,6017,5,5,1,0.655254,0.519310,0.519310,0.991710,3.706694,0.218518,-0.991710
member,21879,5,5,1,0.529638,0.588818,0.588818,1.436524,2.727001,1.438505,-1.436524
member,2791,2,2,1,0.728096,0.482827,0.482827,1.424184,2.586951,0.443918,-1.424184
member,42605,2,2,1,0.036377,0.964277,0.964277,0.219838,5.380525,4.457825,-0.219838
member,5823,3,3,1,0.979231,0.375600,0.375600,1.777321,2.066056,0.560112,-1.777321
member,15387,6,2,0,1.343007,0.261059,0.473477,1.593251,1.684391,-0.595356,1.593251
member,29561,3,5,0,0.991805,0.370907,0.549576,0.982265,3.802529,-0.393197,0.982265
member,39475,5,5,1,0.473936,0.622547,0.622547,1.442770,2.556368,2.086212,-1.442770
member,292,6,6,1,0.916351,0.399976,0.399976,1.871485,1.858811,1.009039,-1.871485
member,16957,5,5,1,0.062733,0.939194,0.939194,0.283533,5.578297,2.972015,-0.283533
member,30860,8,8,1,0.077281,0.925629,0.925629,0.415242,4.454251,3.711763,-0.415242
member,14073,4,4,1,0.180748,0.834645,0.834645,0.668777,4.152344,2.050656,-0.668777
member,21856,8,8,1,0.376684,0.686133,0.686133,1.123192,3.218793,1.481906,-1.123192
member,22079,5,5,1,0.482560,0.617201,0.617201,1.199720,3.280381,1.275772,-1.199720
member,17023,7,7,1,0.109875,0.895946,0.895946,0.452184,5.153377,2.648424,-0.452184
member,8739,3,3,1,0.976188,0.376745,0.376745,1.621995,2.122632,0.064317,-1.621995
member,15825,9,9,1,0.973700,0.377683,0.377683,1.833052,1.953811,0.670958,-1.833052
member,2741,2,2,1,0.074919,0.927818,0.927818,0.384872,4.817677,3.478580,-0.384872
member,18048,1,1,1,0.199307,0.819298,0.819298,0.780790,3.946836,2.600695,-0.780790
member,49936,8,8,1,0.032952,0.967585,0.967585,0.205813,5.245710,4.390840,-0.205813
member,17372,6,6,1,0.327601,0.720650,0.720650,1.170449,3.015980,2.342505,-1.170449
member,22021,5,5,1,0.613553,0.541424,0.541424,1.354464,2.995755,1.012530,-1.354464
member,46364,7,7,1,0.157823,0.854001,0.854001,0.691712,3.944987,3.097301,-0.691712
member,23537,2,2,1,0.044063,0.956894,0.956894,0.242289,5.467754,3.697464,-0.242289
member,45499,5,5,1,0.040296,0.960505,0.960505,0.206957,5.934467,3.509292,-0.206957
member,40185,1,1,1,0.066994,0.935200,0.935200,0.348034,4.889003,3.632622,-0.348034
member,9613,3,3,1,0.219395,0.803004,0.803004,0.778037,4.500509,2.388116,-0.778037
member,43281,9,9,1,0.989070,0.371922,0.371922,1.719458,2.113033,0.230825,-1.719458
member,37891,4,4,1,0.225813,0.797867,0.797867,0.735322,4.596136,1.929941,-0.735322
member,26178,0,0,1,0.013971,0.986127,0.986127,0.096742,6.343714,5.049662,-0.096742
member,45892,8,8,1,0.677942,0.507661,0.507661,1.616359,2.271373,0.966444,-1.616359
member,20933,1,1,1,0.102599,0.902489,0.902489,0.361356,5.956911,2.311884,-0.361356
member,40971,1,1,1,0.163214,0.849409,0.849409,0.696859,3.983981,2.970417,-0.696859
member,22224,5,2,0,1.097384,0.333743,0.439760,1.482193,2.146478,-0.275858,1.482193
member,24381,1,1,1,0.039101,0.961654,0.961654,0.222554,5.835442,4.398777,-0.222554
member,34855,0,0,1,0.344797,0.708364,0.708364,1.170350,3.011028,2.119042,-1.170350
member,48577,9,9,1,0.364530,0.694523,0.694523,1.021625,3.598149,1.431530,-1.021625
member,38536,0,0,1,0.290046,0.748229,0.748229,0.992100,3.595650,2.207371,-0.992100
member,31755,4,4,1,0.612017,0.542256,0.542256,1.555632,2.468232,1.485073,-1.555632
member,7753,3,3,1,0.397405,0.672062,0.672062,1.188163,3.281621,1.695254,-1.188163
member,46638,5,7,0,1.369673,0.254190,0.295804,1.618875,2.036393,-0.151616,1.618875
member,43834,4,4,1,0.067353,0.934865,0.934865,0.326881,5.131006,3.103178,-0.326881
member,26235,6,6,1,0.751450,0.471682,0.471682,1.567777,2.395938,0.716254,-1.567777
member,44229,5,5,1,0.643001,0.525712,0.525712,0.951706,3.667270,0.215619,-0.951706
member,49596,9,9,1,0.039002,0.961749,0.961749,0.237150,5.107735,4.607981,-0.237150
member,18552,5,5,1,0.604514,0.546340,0.546340,1.593259,2.389397,1.767891,-1.593259
member,43136,8,8,1,0.311062,0.732668,0.732668,1.088066,3.173287,2.095776,-1.088066
member,36672,1,1,1,0.049319,0.951878,0.951878,0.243555,5.648131,3.301859,-0.243555
member,43649,0,0,1,0.147108,0.863201,0.863201,0.656757,3.910504,2.794962,-0.656757
member,3940,0,0,1,0.295081,0.744471,0.744471,1.047578,3.305642,2.149012,-1.047578
member,31496,2,2,1,0.901468,0.405973,0.405973,1.813944,1.976055,0.812126,-1.813944
member,26593,2,2,1,0.214147,0.807229,0.807229,0.758569,4.130500,2.076237,-0.758569
member,23921,1,1,1,0.060804,0.941007,0.941007,0.335277,4.780191,3.998145,-0.335277
member,26402,8,8,1,0.528092,0.589729,0.589729,1.513610,2.500165,1.979125,-1.513610
member,45942,5,5,1,0.191925,0.825369,0.825369,0.637735,4.562818,1.858786,-0.637735
member,48525,6,6,1,0.023917,0.976366,0.976366,0.143933,6.151996,4.182624,-0.143933
member,18315,0,0,1,0.678119,0.507571,0.507571,1.439077,2.553227,0.568758,-1.439077
member,36893,8,8,1,0.041230,0.959609,0.959609,0.220506,5.720498,3.626985,-0.220506
member,26695,2,2,1,0.415802,0.659811,0.659811,1.238453,3.180589,1.838795,-1.238453
member,42127,9,9,1,0.090299,0.913658,0.913658,0.445227,4.447555,3.092791,-0.445227
member,14170,9,9,1,0.267873,0.765005,0.765005,1.022575,3.164621,2.434204,-1.022575
member,3732,4,4,1,0.504766,0.603647,0.603647,0.917628,3.835607,0.559940,-0.917628
member,7881,6,6,1,0.591636,0.553421,0.553421,1.386483,2.728410,0.886055,-1.386483
member,6016,9,9,1,0.754969,0.470025,0.470025,1.780733,1.946820,1.141320,-1.780733
member,23029,4,4,1,0.419548,0.657344,0.657344,1.263355,2.852650,1.505701,-1.263355
member,35473,7,7,1,0.069706,0.932668,0.932668,0.312914,5.699688,2.984082,-0.312914
member,49685,4,4,1,1.214081,0.296983,0.296983,1.890561,1.648799,0.103395,-1.890561
member,4817,5,5,1,0.231409,0.793415,0.793415,0.759257,4.333591,1.810483,-0.759257
member,41693,7,7,1,0.202913,0.816349,0.816349,0.788778,3.725185,2.238383,-0.788778
member,12007,3,3,1,0.221735,0.801127,0.801127,0.619127,5.099991,1.545322,-0.619127
member,41327,6,6,1,0.053699,0.947717,0.947717,0.298856,5.022896,3.907576,-0.298856
member,9506,4,4,1,0.074066,0.928610,0.928610,0.386389,4.684746,3.515063,-0.386389
member,44798,7,7,1,0.011099,0.988962,0.988962,0.078596,6.543992,5.156772,-0.078596
member,34062,2,0,0,1.600830,0.201729,0.438956,1.690303,1.481969,-0.777475,1.690303
member,27474,6,6,1,0.602238,0.547585,0.547585,1.437214,2.794383,1.073871,-1.437214
member,31143,4,2,0,1.089178,0.336493,0.378367,1.417163,2.497099,-0.117287,1.417163
member,21235,5,5,1,0.085044,0.918472,0.918472,0.427920,4.497990,3.294674,-0.427920
member,1390,9,9,1,0.003605,0.996402,0.996402,0.029881,7.538060,6.391668,-0.029881
member,38249,7,7,1,0.888604,0.411229,0.411229,1.429045,2.599203,0.146523,-1.429045
member,37624,7,7,1,0.034747,0.965850,0.965850,0.218755,5.199131,4.885068,-0.218755
member,42028,3,3,1,0.443404,0.641848,0.641848,1.328917,2.831144,1.783605,-1.328917
member,20834,0,0,1,0.357120,0.699688,0.699688,0.957040,3.641033,1.187287,-0.957040
member,14757,7,7,1,0.216167,0.805601,0.805601,0.897235,3.356314,2.922284,-0.897235
member,26396,2,2,1,0.435435,0.646983,0.646983,1.311962,2.826545,1.759667,-1.311962
member,6808,7,7,1,0.006908,0.993116,0.993116,0.054019,6.898504,6.081391,-0.054019
member,9225,7,7,1,1.261801,0.283144,0.283144,1.852162,1.611083,0.166885,-1.852162
member,48394,4,4,1,0.469505,0.625312,0.625312,1.389884,2.678476,1.849556,-1.389884
member,5395,9,9,1,0.347099,0.706735,0.706735,1.095760,3.320424,1.987861,-1.095760
member,6943,4,4,1,0.485915,0.615134,0.615134,1.447965,2.630981,1.843874,-1.447965
member,23870,8,8,1,0.024679,0.975623,0.975623,0.161169,5.580801,4.733087,-0.161169
member,32492,1,1,1,0.689518,0.501818,0.501818,1.416238,2.947646,0.716849,-1.416238
member,36345,4,4,1,0.658025,0.517873,0.517873,1.576588,2.449211,1.237075,-1.576588
member,10755,1,1,1,0.430421,0.650235,0.650235,1.268841,2.926859,1.553970,-1.268841
member,12301,4,4,1,0.200799,0.818077,0.818077,0.838510,3.523177,3.001595,-0.838510
member,48386,7,7,1,0.494469,0.609895,0.609895,1.443460,2.641354,1.741053,-1.443460
member,42745,5,3,0,1.141284,0.319409,0.584664,1.067145,2.955918,-0.604566,1.067145
member,29089,6,6,1,0.702984,0.495106,0.495106,1.571143,2.435239,1.143485,-1.571143
member,44712,6,6,1,0.295873,0.743882,0.743882,1.047876,3.363042,2.493857,-1.047876
member,14343,0,2,0,1.374818,0.252886,0.435158,1.603786,1.867873,-0.542772,1.603786
member,38172,5,5,1,0.266745,0.765868,0.765868,0.856735,3.837640,1.767332,-0.856735
member,5071,9,9,1,0.547118,0.578615,0.578615,1.454287,2.790474,1.501293,-1.454287
member,24121,1,1,1,0.109235,0.896519,0.896519,0.507772,4.284166,2.861968,-0.507772
member,48809,9,9,1,0.111778,0.894243,0.894243,0.513043,4.415737,2.882550,-0.513043
member,17820,8,8,1,0.515796,0.597025,0.597025,1.464419,2.532312,1.604863,-1.464419
member,1122,2,6,0,1.357938,0.257191,0.546264,1.400336,1.896715,-0.753285,1.400336
member,11264,1,1,1,0.170176,0.843517,0.843517,0.695034,4.050671,2.522719,-0.695034
member,30579,5,5,1,0.785430,0.455924,0.455924,1.343375,2.779885,0.256548,-1.343375
member,45464,9,9,1,0.426265,0.652943,0.652943,1.203416,3.098743,1.281163,-1.203416
member,48216,4,4,1,0.150291,0.860458,0.860458,0.665904,3.928339,2.971863,-0.665904
member,43044,4,4,1,0.398984,0.671001,0.671001,1.192680,3.266142,1.938216,-1.192680
member,15656,4,4,1,0.203281,0.816049,0.816049,0.811248,3.749983,2.611247,-0.811248
member,1900,7,7,1,0.012645,0.987434,0.987434,0.090105,6.258605,5.180832,-0.090105
member,147,9,9,1,0.338788,0.712633,0.712633,1.089681,3.368062,1.798963,-1.089681
member,29642,9,9,1,0.094782,0.909571,0.909571,0.486848,4.249331,3.830548,-0.486848
member,3211,0,0,1,0.101705,0.903296,0.903296,0.431356,5.134194,2.763145,-0.431356
member,43850,3,3,1,0.255772,0.774318,0.774318,0.873203,4.011721,2.026967,-0.873203
member,2354,2,2,1,0.345354,0.707969,0.707969,1.207249,2.897429,2.473729,-1.207249
member,31520,7,7,1,0.010516,0.989539,0.989539,0.074721,6.821695,5.435750,-0.074721
member,42583,8,8,1,0.262782,0.768909,0.768909,0.974276,3.297048,2.331384,-0.974276
member,43337,4,4,1,0.394037,0.674329,0.674329,1.268245,2.888161,2.041658,-1.268245
member,45284,9,9,1,0.035021,0.965585,0.965585,0.215033,5.164835,4.352197,-0.215033
member,46956,1,1,1,0.142289,0.867371,0.867371,0.647006,3.838313,2.919045,-0.647006
member,48790,2,2,1,0.240901,0.785920,0.785920,0.865208,3.782736,2.067540,-0.865208
member,36585,2,2,1,0.246442,0.781576,0.781576,0.975050,3.318636,2.795374,-0.975050
member,10465,7,7,1,0.291225,0.747348,0.747348,0.975195,3.529670,2.102384,-0.975195
member,7821,1,1,1,0.031934,0.968571,0.968571,0.176064,6.009175,3.786443,-0.176064
member,7205,3,2,0,1.871751,0.153854,0.361831,1.915650,0.848673,-0.855173,1.915650
member,6413,9,9,1,0.151795,0.859165,0.859165,0.581859,4.407167,2.210078,-0.581859
