split_name,index,true_label,pred_label,correct,loss,conf_true,conf_max,entropy,logit_true,logit_gap,m_entropy
member,9801,0,0,1,1.214058,0.296990,0.296990,1.888356,1.610215,0.222426,-1.888356
member,38800,8,8,1,0.159811,0.852304,0.852304,0.493749,7.283655,1.908724,-0.493749
member,24669,3,3,1,0.486933,0.614508,0.614508,1.184737,4.271075,1.362431,-1.184737
member,44233,3,2,0,1.228161,0.292831,0.320269,1.504271,3.089742,-0.089566,1.504271
member,31919,8,8,1,1.203455,0.300155,0.300155,1.764962,1.942658,0.094404,-1.764962
member,7134,9,9,1,0.004309,0.995700,0.995700,0.031083,9.784231,5.818259,-0.031083
member,33704,6,6,1,0.081684,0.921564,0.921564,0.379017,6.264832,3.427298,-0.379017
member,29660,5,5,1,0.442171,0.642640,0.642640,1.202011,3.868979,1.579032,-1.202011
member,17893,1,1,1,0.081646,0.921598,0.921598,0.290199,8.378736,2.507257,-0.290199
member,22018,4,4,1,0.843115,0.430368,0.430368,1.669078,2.275168,0.730349,-1.669078
member,13538,9,9,1,0.636066,0.529371,0.529371,1.185535,4.007314,0.690922,-1.185535
member,43118,2,2,1,0.273896,0.760411,0.760411,0.960316,3.664470,2.324808,-0.960316
member,36420,4,4,1,0.794291,0.451902,0.451902,1.593832,2.619332,0.734029,-1.593832
member,9405,3,6,0,1.835030,0.159609,0.756778,0.845647,2.825042,-1.556344,0.845647
member,13413,2,2,1,0.810555,0.444611,0.444611,1.280309,3.515738,0.215931,-1.280309
member,6720,4,5,0,2.625583,0.072398,0.428842,1.405151,1.998367,-1.778916,1.405151
member,15601,1,1,1,0.147597,0.862778,0.862778,0.617145,4.881224,2.673199,-0.617145
member,44743,0,0,1,0.381562,0.682794,0.682794,0.706060,5.955801,0.816006,-0.706060
member,31138,1,1,1,0.205078,0.814584,0.814584,0.637489,5.101127,1.799563,-0.637489
member,2729,6,6,1,0.007769,0.992262,0.992262,0.055917,8.314692,5.687206,-0.055917
member,38242,4,5,0,1.785310,0.167745,0.402380,1.516740,1.685548,-0.874952,1.516740
member,29625,2,2,1,0.159417,0.852641,0.852641,0.697164,3.988753,3.346163,-0.697164
member,47894,8,2,0,1.135069,0.321400,0.355472,1.541091,2.376026,-0.100760,1.541091
member,42090,2,6,0,1.380016,0.251575,0.294794,1.638755,2.286087,-0.158538,1.638755
member,36399,7,7,1,0.070724,0.931719,0.931719,0.342623,5.675253,3.206326,-0.342623
member,6244,1,1,1,0.130976,0.877238,0.877238,0.388296,7.867486,1.991321,-0.388296
member,5545,3,2,0,1.445524,0.235623,0.272884,1.549548,3.394466,-0.146816,1.549548
member,4064,6,6,1,0.339586,0.712065,0.712065,0.896506,4.944969,1.544782,-0.896506
member,12851,5,5,1,0.076098,0.926726,0.926726,0.319031,7.447394,3.048417,-0.319031
member,21802,8,8,1,0.473224,0.622991,0.622991,1.031733,3.712658,0.808561,-1.031733
member,41163,8,8,1,0.022153,0.978090,0.978090,0.121876,8.759337,4.146426,-0.121876
member,6232,5,8,0,2.880439,0.056110,0.633107,1.366359,0.359675,-2.423324,1.366359
member,3862,4,5,0,1.779217,0.168770,0.264518,1.818745,1.677258,-0.449370,1.818745
member,35094,6,2,0,1.753910,0.173096,0.328864,1.861155,1.081050,-0.641799,1.861155
member,40195,4,4,1,0.127554,0.880246,0.880246,0.571800,4.536747,3.101675,-0.571800
member,39250,1,9,0,0.854941,0.425308,0.495608,0.979780,4.044188,-0.152971,0.979780
member,6217,3,2,0,1.248431,0.286955,0.639208,0.910890,4.028010,-0.800905,0.910890
member,36775,7,7,1,0.110559,0.895334,0.895334,0.526541,4.171128,3.151488,-0.526541
member,42976,1,1,1,0.213079,0.808092,0.808092,0.685013,6.263916,2.013393,-0.685013
member,48467,7,7,1,0.366748,0.692984,0.692984,1.062703,3.648083,1.620462,-1.062703
member,14831,8,8,1,0.004177,0.995832,0.995832,0.031953,8.296397,6.165446,-0.031953
member,30092,7,7,1,0.020950,0.979268,0.979268,0.123067,7.794354,4.474603,-0.123067
member,8893,1,9,0,1.091210,0.335810,0.340214,1.288083,5.758407,-0.013028,1.288083
member,6020,1,1,1,0.100539,0.904350,0.904350,0.356057,6.785936,2.352887,-0.356057
member,46088,2,4,0,1.736197,0.176189,0.383702,1.500057,1.837651,-0.778309,1.500057
member,15242,5,3,0,1.972949,0.139046,0.439205,1.538039,1.510004,-1.150159,1.538039
member,45307,9,9,1,0.044557,0.956421,0.956421,0.181841,9.656138,3.098073,-0.181841
member,26550,1,1,1,0.141989,0.867630,0.867630,0.480017,5.078768,2.043760,-0.480017
member,6034,9,9,1,0.051580,0.949727,0.949727,0.223765,8.203358,3.100783,-0.223765
member,7905,2,2,1,0.263162,0.768618,0.768618,0.891160,4.288868,2.230560,-0.891160
member,32225,4,5,0,1.345234,0.260479,0.316430,1.625056,2.098302,-0.194581,1.625056
member,6017,5,5,1,0.707521,0.492865,0.492865,1.081931,4.214034,0.202674,-1.081931
member,21879,5,4,0,1.288628,0.275649,0.322755,1.531246,3.604117,-0.157766,1.531246
member,2791,2,5,0,2.139921,0.117664,0.629811,1.241077,1.799905,-1.677585,1.241077
member,42605,2,2,1,0.209628,0.810886,0.810886,0.799681,4.014194,2.468622,-0.799681
member,5823,3,5,0,1.654263,0.191233,0.315433,1.617957,2.029329,-0.500455,1.617957
member,15387,6,6,1,1.661090,0.189932,0.189932,1.931272,1.369772,0.019930,-1.931272
member,29561,3,5,0,1.043208,0.352323,0.643153,0.679565,7.702094,-0.601835,0.679565
member,39475,5,5,1,1.185042,0.305733,0.305733,1.921688,1.625098,0.631381,-1.921688
member,292,6,6,1,0.717407,0.488016,0.488016,1.473577,3.312062,1.011589,-1.473577
member,16957,5,5,1,0.141072,0.868426,0.868426,0.440676,7.035722,1.986673,-0.440676
member,30860,8,8,1,0.126321,0.881332,0.881332,0.405402,6.680201,2.078443,-0.405402
member,14073,4,2,0,1.324600,0.265909,0.427961,1.513860,2.308069,-0.475878,1.513860
member,21856,8,8,1,0.618259,0.538882,0.538882,1.171852,3.400777,0.467510,-1.171852
member,22079,5,5,1,0.412794,0.661799,0.661799,1.071773,3.759342,1.273987,-1.071773
member,17023,7,7,1,0.880852,0.414430,0.414430,1.344501,2.495915,0.012185,-1.344501
member,8739,3,5,0,1.901866,0.149290,0.635201,1.300998,1.367998,-1.448052,1.300998
member,15825,9,7,0,4.212543,0.014809,0.873834,0.606972,0.098654,-4.077679,0.606972
member,2741,2,2,1,0.200758,0.818110,0.818110,0.828815,3.757310,3.052125,-0.828815
member,18048,1,9,0,2.181278,0.112897,0.864000,0.473627,4.513888,-2.035096,0.473627
member,49936,8,8,1,0.082324,0.920974,0.920974,0.347439,7.236618,2.904954,-0.347439
member,17372,6,6,1,0.243657,0.783756,0.783756,0.901347,3.758005,2.389565,-0.901347
member,22021,5,4,0,1.987469,0.137042,0.388408,1.487510,2.186589,-1.041770,1.487510
member,46364,7,7,1,0.463164,0.629290,0.629290,1.176403,3.778633,1.201917,-1.176403
member,23537,2,6,0,1.155300,0.314963,0.433405,1.463726,2.467897,-0.319218,1.463726
member,45499,5,5,1,0.136995,0.871975,0.871975,0.398121,8.294724,1.939922,-0.398121
member,40185,1,1,1,0.084474,0.918995,0.918995,0.290513,9.088227,2.448653,-0.290513
member,9613,3,3,1,0.596320,0.550835,0.550835,0.898483,4.937623,0.313769,-0.898483
member,43281,9,9,1,0.354188,0.701743,0.701743,1.127111,3.272292,2.038805,-1.127111
member,37891,4,3,0,1.396328,0.247504,0.569624,1.046213,4.413729,-0.833549,1.046213
member,26178,0,0,1,0.005314,0.994700,0.994700,0.034243,10.363946,5.278099,-0.034243
member,45892,8,5,0,2.339424,0.096383,0.466541,1.707700,0.552478,-1.577015,1.707700
member,20933,1,9,0,0.859874,0.423216,0.575732,0.689213,9.614539,-0.307761,0.689213
member,40971,1,1,1,0.305818,0.736521,0.736521,0.598849,6.492410,1.040641,-0.598849
member,22224,5,5,1,0.937686,0.391533,0.391533,1.568792,2.593677,0.356766,-1.568792
member,24381,1,1,1,0.046322,0.954734,0.954734,0.213996,9.727049,3.292069,-0.213996
member,34855,0,0,1,0.190939,0.826183,0.826183,0.644111,7.847547,2.193537,-0.644111
member,48577,9,9,1,0.854024,0.425698,0.425698,1.238517,4.672849,0.333313,-1.238517
member,38536,0,0,1,0.695753,0.498699,0.498699,1.322168,3.470958,0.569477,-1.322168
member,31755,4,7,0,1.229497,0.292440,0.587918,1.117567,2.881647,-0.698329,1.117567
member,7753,3,3,1,0.620615,0.537614,0.537614,1.272863,3.691132,0.667005,-1.272863
member,46638,5,8,0,2.194802,0.111381,0.324732,1.768066,0.856246,-1.070048,1.768066
member,43834,4,4,1,0.198885,0.819644,0.819644,0.747328,4.681446,2.567803,-0.747328
member,26235,6,6,1,0.246564,0.781481,0.781481,0.748616,4.773067,1.611646,-0.748616
member,44229,5,3,0,0.768029,0.463927,0.523552,0.766272,6.696672,-0.120911,0.766272
member,49596,9,9,1,0.025820,0.974511,0.974511,0.135000,7.334072,3.833503,-0.135000
member,18552,5,5,1,0.573805,0.563378,0.563378,1.173436,4.303150,0.753553,-1.173436
member,43136,8,8,1,0.362201,0.696143,0.696143,1.186863,2.930388,1.926401,-1.186863
member,36672,1,1,1,0.021312,0.978914,0.978914,0.123949,8.099313,4.638793,-0.123949
member,43649,0,0,1,0.130086,0.878020,0.878020,0.437220,6.263642,2.112826,-0.437220
member,3940,0,0,1,0.788407,0.454569,0.454569,1.592685,2.477880,0.629102,-1.592685
member,31496,2,3,0,1.731394,0.177037,0.282421,2.015942,1.005390,-0.467039,2.015942
member,26593,2,2,1,0.893028,0.409414,0.409414,1.538930,2.588197,0.581726,-1.538930
member,23921,1,1,1,0.201052,0.817870,0.817870,0.516808,6.027465,1.544117,-0.516808
member,26402,8,8,1,0.946221,0.388205,0.388205,1.874932,1.803455,0.999452,-1.874932
member,45942,5,3,0,1.204736,0.299771,0.658539,0.821514,4.998652,-0.787004,0.821514
member,48525,6,6,1,0.025496,0.974826,0.974826,0.145609,7.360108,4.477341,-0.145609
member,18315,0,0,1,1.071323,0.342555,0.342555,1.590243,2.294138,0.267872,-1.590243
member,36893,8,8,1,0.008714,0.991324,0.991324,0.050939,10.130127,4.759052,-0.050939
member,26695,2,6,0,1.439179,0.237122,0.351553,1.661386,2.805414,-0.393785,1.661386
member,42127,9,9,1,0.313486,0.730895,0.730895,0.733576,5.307055,1.147112,-0.733576
member,14170,9,9,1,0.146274,0.863921,0.863921,0.641622,4.155797,3.099155,-0.641622
member,3732,4,7,0,1.654851,0.191120,0.641094,1.037922,2.703365,-1.210273,1.037922
member,7881,6,6,1,0.120842,0.886174,0.886174,0.457973,5.647412,2.436035,-0.457973
member,6016,9,9,1,0.599005,0.549358,0.549358,1.080209,3.668728,0.442781,-1.080209
member,23029,4,4,1,1.326835,0.265316,0.265316,2.095887,1.220507,0.552984,-2.095887
member,35473,7,7,1,0.248437,0.780019,0.780019,0.715061,5.235842,1.692277,-0.715061
member,49685,4,5,0,3.623189,0.026697,0.420307,1.491245,1.174584,-2.756419,1.491245
member,4817,5,5,1,0.300459,0.740478,0.740478,0.702157,5.460157,1.181437,-0.702157
member,41693,7,7,1,0.529348,0.588989,0.588989,1.354332,3.307777,1.624451,-1.354332
member,12007,3,3,1,0.396579,0.672617,0.672617,0.680008,7.174694,0.746324,-0.680008
member,41327,6,6,1,0.025974,0.974360,0.974360,0.133209,8.198211,3.797863,-0.133209
member,9506,4,4,1,0.505977,0.602916,0.602916,1.259147,3.280932,1.101811,-1.259147
member,44798,7,7,1,0.140359,0.869047,0.869047,0.602163,4.406866,2.912132,-0.602163
member,34062,2,8,0,2.311123,0.099150,0.394910,1.746367,0.631482,-1.382025,1.746367
member,27474,6,6,1,1.028535,0.357530,0.357530,1.582738,2.704212,0.232679,-1.582738
member,31143,4,7,0,2.309385,0.099322,0.447215,1.555280,1.091908,-1.504670,1.555280
member,21235,5,5,1,0.257200,0.773213,0.773213,0.876390,4.456226,2.237835,-0.876390
member,1390,9,9,1,0.014243,0.985858,0.985858,0.078820,9.181249,4.317277,-0.078820
member,38249,7,5,0,1.161624,0.312977,0.329780,1.486164,2.721201,-0.052293,1.486164
member,37624,7,7,1,0.041135,0.959699,0.959699,0.225194,5.672087,3.719605,-0.225194
member,42028,3,3,1,1.005233,0.365959,0.365959,1.576571,2.401063,0.145782,-1.576571
member,20834,0,2,0,1.975326,0.138716,0.803978,0.692283,3.306439,-1.757143,0.692283
member,14757,7,7,1,0.092607,0.911552,0.911552,0.431839,4.811269,2.993969,-0.431839
member,26396,2,2,1,0.597159,0.550373,0.550373,1.424949,2.975298,1.457960,-1.424949
member,6808,7,7,1,0.181196,0.834272,0.834272,0.635118,5.505455,2.194875,-0.635118
member,9225,7,3,0,1.751412,0.173529,0.387753,1.607571,1.598158,-0.804026,1.607571
member,48394,4,4,1,0.380247,0.683693,0.683693,1.063260,4.184939,1.662349,-1.063260
member,5395,9,9,1,0.334993,0.715343,0.715343,0.903234,4.227409,1.324657,-0.903234
member,6943,4,4,1,0.763328,0.466113,0.466113,1.344307,2.989568,0.315858,-1.344307
member,23870,8,8,1,0.135406,0.873361,0.873361,0.523319,5.791358,2.668025,-0.523319
member,32492,1,1,1,0.154455,0.856882,0.856882,0.464660,7.640735,1.892793,-0.464660
member,36345,4,5,0,1.575532,0.206897,0.313198,1.685234,2.099145,-0.414613,1.685234
member,10755,1,0,0,1.986158,0.137222,0.452900,1.361461,2.302324,-1.194074,1.361461
member,12301,4,4,1,0.515528,0.597185,0.597185,1.275384,3.092067,1.143094,-1.275384
member,48386,7,7,1,0.261881,0.769602,0.769602,0.900366,3.820002,2.122146,-0.900366
member,42745,5,5,1,0.903249,0.405251,0.405251,1.367620,2.856978,0.045878,-1.367620
member,29089,6,6,1,1.140507,0.319657,0.319657,1.671916,2.357307,0.385119,-1.671916
member,44712,6,6,1,0.203371,0.815975,0.815975,0.752564,4.556149,2.257943,-0.752564
member,14343,0,5,0,2.337845,0.096535,0.296526,1.937056,0.361550,-1.122225,1.937056
member,38172,5,5,1,0.200576,0.818259,0.818259,0.772348,3.996604,2.507968,-0.772348
member,5071,9,0,0,2.225103,0.108056,0.292848,1.963797,0.541835,-0.997001,1.963797
member,24121,1,1,1,0.435858,0.646710,0.646710,0.996233,4.837151,1.110677,-0.996233
member,48809,9,9,1,0.071987,0.930543,0.930543,0.273092,7.682104,2.663970,-0.273092
member,17820,8,8,1,0.347095,0.706738,0.706738,1.039484,3.589188,1.495336,-1.039484
member,1122,2,6,0,1.193887,0.303041,0.509225,1.311223,2.563050,-0.519022,1.311223
member,11264,1,1,1,0.897646,0.407528,0.407528,1.211409,4.351724,0.048039,-1.211409
member,30579,5,5,1,0.428282,0.651627,0.651627,0.968466,4.247712,0.926880,-0.968466
member,45464,9,9,1,0.036485,0.964173,0.964173,0.188290,7.481084,3.652040,-0.188290
member,48216,4,4,1,0.312258,0.731793,0.731793,0.948931,5.150363,1.767922,-0.948931
member,43044,4,5,0,3.621147,0.026752,0.477245,1.291298,1.423926,-2.881422,1.291298
member,15656,4,6,0,1.436449,0.237770,0.555419,1.263207,3.296409,-0.848417,1.263207
member,1900,7,7,1,0.006831,0.993192,0.993192,0.051784,7.122553,5.861190,-0.051784
member,147,9,9,1,0.426510,0.652783,0.652783,1.090564,4.587967,1.649355,-1.090564
member,29642,9,9,1,0.040687,0.960129,0.960129,0.237636,5.234895,4.141460,-0.237636
member,3211,0,0,1,0.071723,0.930789,0.930789,0.301909,7.638673,2.952744,-0.301909
member,43850,3,3,1,0.353728,0.702066,0.702066,0.846386,5.047219,1.109226,-0.846386
member,2354,2,4,0,1.680911,0.186204,0.278656,1.822675,1.517716,-0.403135,1.822675
member,31520,7,7,1,0.018535,0.981635,0.981635,0.117262,6.194137,4.520287,-0.117262
member,42583,8,8,1,0.180318,0.835005,0.835005,0.579984,5.141941,1.877507,-0.579984
member,43337,4,4,1,0.641580,0.526460,0.526460,1.432256,3.512892,1.237497,-1.432256
member,45284,9,9,1,0.073715,0.928936,0.928936,0.336309,5.329184,2.908648,-0.336309
member,46956,1,1,1,0.308966,0.734206,0.734206,0.851779,4.063402,1.314008,-0.851779
member,48790,2,6,0,1.293617,0.274277,0.445574,1.384620,3.017530,-0.485224,1.384620
member,36585,2,2,1,0.706770,0.493235,0.493235,1.705539,2.192821,1.478920,-1.705539
member,10465,7,7,1,0.174519,0.839861,0.839861,0.720501,3.945441,2.752339,-0.720501
member,7821,1,1,1,0.087364,0.916344,0.916344,0.294887,9.277591,2.408703,-0.294887
member,7205,3,5,0,1.642612,0.193474,0.437852,1.520567,2.376189,-0.816738,1.520567
member,6413,9,9,1,0.523523,0.592430,0.592430,0.868462,5.410366,0.521672,-0.868462
