split_name,index,true_label,pred_label,correct,loss,conf_true,conf_max,entropy,logit_true,logit_gap,m_entropy
member,30263,9,6,0,1.471455,0.229591,0.274899,1.906412,1.687800,-0.180104,1.906412
member,41252,4,3,0,2.353956,0.094993,0.173359,2.149115,0.333994,-0.601563,2.149115
member,14644,4,9,0,3.637681,0.026313,0.307859,1.874410,-0.749768,-2.459567,1.874410
member,26335,6,6,1,1.216222,0.296348,0.296348,1.935087,2.525848,0.497097,-1.935087
member,28102,7,7,1,1.055751,0.347931,0.347931,1.730941,2.821580,0.731334,-1.730941
member,17523,6,6,1,1.077542,0.340431,0.340431,1.626383,3.438794,0.292522,-1.626383
member,24712,9,9,1,0.318622,0.727150,0.727150,0.994628,3.474953,1.628754,-0.994628
member,40485,0,0,1,0.143482,0.866337,0.866337,0.581604,4.490994,2.406974,-0.581604
member,3850,9,9,1,0.576091,0.562091,0.562091,1.040456,3.537006,0.443428,-1.040456
member,40040,9,9,1,0.915257,0.400414,0.400414,1.896551,1.958477,1.108401,-1.896551
member,15267,4,6,0,1.676602,0.187008,0.279325,1.753473,2.774449,-0.401223,1.753473
member,49146,3,7,0,2.426807,0.088318,0.334284,1.935439,0.444245,-1.331043,1.935439
member,30001,6,6,1,1.129756,0.323112,0.323112,1.912915,2.366560,0.724492,-1.912915
member,45926,2,7,0,1.684801,0.185481,0.234705,2.054046,1.159633,-0.235375,2.054046
member,43824,9,1,0,2.682777,0.068373,0.555430,1.576547,0.557045,-2.094765,1.576547
member,17240,9,1,0,1.506808,0.221616,0.341443,1.809509,2.131086,-0.432233,1.809509
member,4892,8,0,0,1.395406,0.247732,0.579736,1.177210,2.821808,-0.850224,1.177210
member,725,4,3,0,2.851236,0.057773,0.184641,2.220819,-0.346091,-1.161896,2.220819
member,22949,4,7,0,1.915775,0.147228,0.201513,2.132858,0.824626,-0.313874,2.132858
member,34657,8,8,1,0.278976,0.756558,0.756558,0.835732,4.482184,1.617925,-0.835732
member,37213,1,1,1,1.307234,0.270567,0.270567,1.919937,1.638749,0.221877,-1.919937
member,20304,1,1,1,0.421936,0.655776,0.655776,1.241032,3.191550,1.418390,-1.241032
member,15269,3,3,1,1.066172,0.344324,0.344324,1.681287,3.066204,0.098547,-1.681287
member,22367,9,9,1,0.650176,0.521954,0.521954,1.253472,3.805781,0.715751,-1.253472
member,42684,1,1,1,1.145130,0.318183,0.318183,1.732512,1.900903,0.275788,-1.732512
member,46734,5,7,0,1.767193,0.170812,0.299643,1.894179,1.101943,-0.562031,1.894179
member,11732,0,0,1,0.370174,0.690614,0.690614,0.921581,4.297235,1.133405,-0.921581
member,18619,3,5,0,2.299322,0.100327,0.403659,1.875478,1.006876,-1.392136,1.875478
member,48492,0,9,0,1.823302,0.161492,0.281433,2.039076,0.796795,-0.555441,2.039076
member,26803,2,6,0,2.331462,0.097154,0.304630,1.840435,1.531455,-1.142805,1.840435
member,44305,2,7,0,2.213874,0.109277,0.268641,2.124991,0.422094,-0.899493,2.124991
member,47522,7,3,0,1.831669,0.160146,0.256552,1.848767,2.024905,-0.471245,1.848767
member,32207,8,5,0,6.669159,0.001269,0.287014,1.760499,-2.904078,-5.420933,1.760499
member,2530,3,6,0,1.529758,0.216588,0.255896,1.794206,2.414183,-0.166775,1.794206
member,17746,1,9,0,1.265998,0.281958,0.412517,1.368404,3.107218,-0.380520,1.368404
member,8270,8,0,0,1.450161,0.234532,0.279761,1.771769,1.666698,-0.176343,1.771769
member,15079,7,6,0,2.141282,0.117504,0.149148,2.225306,0.402783,-0.238466,2.225306
member,13624,5,5,1,1.609467,0.199994,0.199994,2.135278,1.017642,0.137916,-2.135278
member,30638,4,6,0,1.579962,0.205983,0.243202,1.978275,1.354776,-0.166100,1.978275
member,30440,0,0,1,0.871521,0.418315,0.418315,1.866806,1.911685,1.170175,-1.866806
member,36056,5,6,0,1.760193,0.172012,0.360904,1.806125,1.724107,-0.741050,1.806125
member,42651,7,6,0,2.239143,0.106550,0.381632,1.703896,1.682440,-1.275845,1.703896
member,36803,8,8,1,0.148874,0.861677,0.861677,0.536788,6.235079,2.377865,-0.536788
member,48224,1,1,1,0.611930,0.542303,0.542303,1.250841,3.585451,0.748527,-1.250841
member,29226,1,1,1,1.126303,0.324230,0.324230,1.776591,2.924036,0.101950,-1.776591
member,5633,4,9,0,2.966493,0.051484,0.238236,2.133821,-0.470403,-1.532000,2.133821
member,5987,8,0,0,1.480258,0.227579,0.538834,1.346211,2.175450,-0.861909,1.346211
member,48063,3,3,1,1.081756,0.339000,0.339000,1.544823,3.234522,0.008332,-1.544823
member,1812,2,1,0,2.503573,0.081792,0.428385,1.771276,0.611218,-1.655840,1.771276
member,27578,2,7,0,2.463753,0.085115,0.151627,2.207901,-0.067533,-0.577424,2.207901
member,16823,5,3,0,1.664367,0.189310,0.282871,1.926098,1.686205,-0.401602,1.926098
member,3928,9,9,1,0.688459,0.502350,0.502350,1.494233,2.932796,1.120067,-1.494233
member,37286,7,9,0,2.708263,0.066652,0.391866,1.831325,0.191245,-1.771429,1.831325
member,25045,7,0,0,2.300494,0.100209,0.515670,1.673782,0.677345,-1.638205,1.673782
member,15727,8,0,0,1.564096,0.209277,0.489087,1.546959,1.727236,-0.848882,1.546959
member,29600,8,1,0,5.435367,0.004360,0.219892,2.040688,-1.990493,-3.920747,2.040688
member,10430,3,0,0,4.515776,0.010935,0.712500,1.029707,-0.700408,-4.176801,1.029707
member,25768,4,0,0,2.972041,0.051199,0.290896,1.957145,-0.222326,-1.737253,1.957145
member,29103,6,6,1,0.355085,0.701114,0.701114,1.123967,4.612649,2.013965,-1.123967
member,36537,1,1,1,0.766320,0.464720,0.464720,1.606173,2.957119,0.874528,-1.606173
member,39328,7,7,1,0.876768,0.416125,0.416125,1.604452,3.242265,0.968999,-1.604452
member,35539,8,8,1,1.277610,0.278703,0.278703,2.044443,1.553489,0.340329,-2.044443
member,28075,3,7,0,1.759097,0.172200,0.193750,2.131482,0.945325,-0.117911,2.131482
member,17840,7,1,0,2.421943,0.088749,0.318337,1.918855,1.443951,-1.277299,1.918855
member,27802,1,1,1,0.860223,0.423068,0.423068,1.799054,2.340423,1.086874,-1.799054
member,7682,7,3,0,2.264954,0.103835,0.243520,1.976659,1.164998,-0.852396,1.976659
member,24279,6,3,0,1.655006,0.191091,0.299887,1.839500,2.111896,-0.450656,1.839500
member,33070,4,6,0,1.851096,0.157065,0.262609,1.909004,1.672099,-0.514007,1.909004
member,35557,3,6,0,2.066184,0.126668,0.319452,1.786866,1.654656,-0.925036,1.786866
member,37189,0,0,1,0.057829,0.943811,0.943811,0.245832,6.919171,2.946189,-0.245832
member,47149,4,7,0,1.573845,0.207247,0.295647,1.853392,2.195121,-0.355257,1.853392
member,46915,6,6,1,1.044233,0.351962,0.351962,1.781540,2.740544,0.584614,-1.781540
member,9801,0,0,1,0.297551,0.742634,0.742634,1.014749,3.462813,1.910026,-1.014749
member,38800,8,8,1,0.860146,0.423100,0.423100,1.546828,2.621338,0.653554,-1.546828
member,24669,3,3,1,1.448268,0.234977,0.234977,1.975794,2.120506,0.208697,-1.975794
member,44233,3,6,0,2.379010,0.092642,0.198264,2.125089,0.220597,-0.760852,2.125089
member,31919,8,8,1,0.389439,0.677437,0.677437,1.038473,4.252616,1.633337,-1.038473
member,7134,9,8,0,1.592159,0.203486,0.613684,1.167426,2.543352,-1.103884,1.167426
member,33704,6,6,1,1.494233,0.224421,0.224421,2.087014,1.317196,0.339427,-2.087014
member,29660,5,6,0,2.668676,0.069344,0.593533,1.444750,1.244994,-2.147013,1.444750
member,17893,1,1,1,0.571445,0.564709,0.564709,1.536357,2.532097,1.282270,-1.536357
member,22018,4,6,0,2.755526,0.063576,0.286361,1.983752,0.636978,-1.505024,1.983752
member,13538,9,9,1,0.889685,0.410785,0.410785,1.250601,4.547691,0.198977,-1.250601
member,43118,2,6,0,2.269781,0.103335,0.415014,1.711453,1.371539,-1.390339,1.711453
member,36420,4,0,0,2.386379,0.091962,0.178763,2.245695,-0.015575,-0.664684,2.245695
member,9405,3,7,0,1.796473,0.165883,0.262456,2.044660,0.992541,-0.458802,2.044660
member,13413,2,1,0,2.488515,0.083033,0.239610,2.051490,0.231024,-1.059771,2.051490
member,6720,4,6,0,2.212837,0.109390,0.249481,2.063011,0.679279,-0.824463,2.063011
member,15601,1,0,0,3.318715,0.036199,0.636094,1.391305,-0.155048,-2.866306,1.391305
member,44743,0,0,1,0.214262,0.807137,0.807137,0.628183,5.252522,1.631082,-0.628183
member,31138,1,1,1,0.506740,0.602456,0.602456,1.072740,4.186130,0.844709,-1.072740
member,2729,6,6,1,0.421348,0.656162,0.656162,1.311288,3.575115,2.368312,-1.311288
member,38242,4,1,0,4.044063,0.017526,0.406465,1.620266,-0.691068,-3.143806,1.620266
member,29625,2,7,0,2.280630,0.102220,0.247135,1.957812,0.993483,-0.882809,1.957812
member,47894,8,0,0,0.801947,0.448455,0.459241,1.080814,3.533105,-0.023766,1.080814
member,42090,2,6,0,2.367038,0.093758,0.358795,1.809681,1.094083,-1.342033,1.809681
member,36399,7,0,0,1.907324,0.148477,0.159620,2.236175,0.505756,-0.072367,2.236175
member,6244,1,6,0,2.196520,0.111189,0.483193,1.684434,1.512552,-1.469181,1.684434
member,5545,3,4,0,2.069445,0.126256,0.196901,1.945183,1.463901,-0.444391,1.945183
member,4064,6,5,0,1.899686,0.149616,0.416296,1.567058,2.376353,-1.023326,1.567058
member,12851,5,1,0,2.478771,0.083846,0.212791,2.133668,0.407079,-0.931325,2.133668
member,21802,8,0,0,1.537465,0.214925,0.577586,1.274927,2.234521,-0.988568,1.274927
member,41163,8,3,0,4.241325,0.014389,0.226284,1.957019,-1.157087,-2.755361,1.957019
member,6232,5,2,0,1.969843,0.139479,0.163161,2.111234,1.066769,-0.156828,2.111234
member,3862,4,6,0,2.238636,0.106604,0.480721,1.711927,1.027491,-1.506168,1.711927
member,35094,6,6,1,0.347602,0.706380,0.706380,1.101847,4.608422,2.268631,-1.101847
member,40195,4,7,0,2.905061,0.054745,0.241610,1.968982,0.442325,-1.484631,1.968982
member,39250,1,9,0,1.759601,0.172114,0.654253,1.048109,2.684326,-1.335339,1.048109
member,6217,3,3,1,1.335166,0.263114,0.263114,1.948414,2.130537,0.363348,-1.948414
member,36775,7,7,1,0.773612,0.461344,0.461344,1.797326,2.258842,1.539833,-1.797326
member,42976,1,9,0,1.034388,0.355444,0.507375,1.129184,3.605883,-0.355883,1.129184
member,48467,7,7,1,0.885082,0.412680,0.412680,1.688296,2.481497,0.825553,-1.688296
member,14831,8,9,0,1.160065,0.313466,0.454309,1.305053,2.971073,-0.371088,1.305053
member,30092,7,7,1,0.626417,0.534503,0.534503,1.518727,3.113610,1.538360,-1.518727
member,8893,1,0,0,2.009107,0.134108,0.288384,1.723531,1.125390,-0.765643,1.723531
member,6020,1,9,0,1.534855,0.215487,0.403383,1.344241,2.682361,-0.626986,1.344241
member,46088,2,2,1,1.373490,0.253222,0.253222,1.883149,1.640318,0.170892,-1.883149
member,15242,5,6,0,2.758862,0.063364,0.228766,2.000724,0.586075,-1.283804,2.000724
member,45307,9,9,1,0.614245,0.541049,0.541049,1.563996,2.593596,1.203732,-1.563996
member,26550,1,6,0,2.613628,0.073268,0.375321,1.878313,0.902947,-1.633655,1.878313
member,6034,9,7,0,1.810824,0.163519,0.289460,1.941551,0.998352,-0.571085,1.941551
member,7905,2,7,0,1.939886,0.143720,0.203814,2.127661,0.645452,-0.349338,2.127661
member,32225,4,3,0,2.658556,0.070049,0.349078,1.787525,1.459175,-1.606096,1.787525
member,6017,5,3,0,1.704830,0.181803,0.240300,2.046871,1.229617,-0.278963,2.046871
member,21879,5,5,1,1.087356,0.337107,0.337107,1.656567,3.479717,0.394444,-1.656567
member,2791,2,6,0,3.326451,0.035920,0.458033,1.591293,0.773741,-2.545636,1.591293
member,42605,2,7,0,1.835540,0.159527,0.191233,2.122525,0.753778,-0.181276,2.122525
member,5823,3,7,0,2.659234,0.070002,0.186983,2.129496,-0.061238,-0.982495,2.129496
member,15387,6,6,1,1.418783,0.242008,0.242008,1.983491,1.467577,0.217417,-1.983491
member,29561,3,6,0,2.099575,0.122508,0.365634,1.598173,2.262229,-1.093453,1.598173
member,39475,5,9,0,2.896130,0.055237,0.185616,2.213309,-0.438205,-1.212054,2.213309
member,292,6,6,1,1.200021,0.301188,0.301188,1.742620,3.411015,0.520637,-1.742620
member,16957,5,5,1,1.434177,0.238311,0.238311,1.903928,1.911213,0.114542,-1.903928
member,30860,8,0,0,1.594517,0.203007,0.590363,1.335085,1.813540,-1.067498,1.335085
member,14073,4,6,0,1.833349,0.159877,0.201214,2.122829,0.774492,-0.229963,2.122829
member,21856,8,0,0,1.862774,0.155241,0.504808,1.649126,1.126894,-1.179198,1.649126
member,22079,5,6,0,1.617068,0.198480,0.309212,1.760405,2.409794,-0.443341,1.760405
member,17023,7,1,0,1.880105,0.152574,0.276434,2.071801,0.997929,-0.594323,2.071801
member,8739,3,1,0,2.477917,0.083918,0.220685,2.040641,0.572442,-0.966898,2.040641
member,15825,9,7,0,2.424992,0.088479,0.454896,1.759296,0.863265,-1.637306,1.759296
member,2741,2,1,0,3.162072,0.042338,0.471538,1.475782,0.223427,-2.410316,1.475782
member,18048,1,9,0,1.185775,0.305509,0.422854,1.536975,2.165137,-0.325047,1.536975
member,49936,8,8,1,0.419196,0.657575,0.657575,1.038169,3.948473,1.151730,-1.038169
member,17372,6,4,0,1.711585,0.180579,0.231379,2.054147,1.120234,-0.247888,2.054147
member,22021,5,6,0,1.859163,0.155803,0.265265,1.965421,1.202327,-0.532136,1.965421
member,46364,7,7,1,0.735776,0.479133,0.479133,1.615053,2.530918,0.992197,-1.615053
member,23537,2,7,0,1.870189,0.154095,0.281582,1.947018,1.153749,-0.602857,1.947018
member,45499,5,2,0,2.788300,0.061526,0.303172,1.547908,1.320930,-1.594846,1.547908
member,40185,1,8,0,1.622479,0.197409,0.322160,1.553951,1.956284,-0.489773,1.553951
member,9613,3,5,0,1.570478,0.207946,0.304083,1.844739,2.483661,-0.380025,1.844739
member,43281,9,9,1,0.957806,0.383734,0.383734,1.585812,2.438640,0.496791,-1.585812
member,37891,4,9,0,4.859010,0.007758,0.276784,1.697200,-0.966747,-3.574492,1.697200
member,26178,0,0,1,0.100051,0.904791,0.904791,0.351275,6.854073,2.337901,-0.351275
member,45892,8,7,0,4.764768,0.008525,0.222169,1.995513,-1.692973,-3.260451,1.995513
member,20933,1,9,0,1.720335,0.179006,0.434674,1.645348,1.604245,-0.887177,1.645348
member,40971,1,6,0,1.281181,0.277709,0.436922,1.559691,2.983595,-0.453182,1.559691
member,22224,5,4,0,2.094411,0.123143,0.257651,1.968690,0.928507,-0.738263,1.968690
member,24381,1,1,1,0.595692,0.551181,0.551181,1.437447,2.889815,0.880675,-1.437447
member,34855,0,1,0,1.917665,0.146950,0.322987,1.754148,1.382703,-0.787523,1.754148
member,48577,9,8,0,1.417917,0.242218,0.506342,1.415835,2.135488,-0.737375,1.415835
member,38536,0,0,1,0.435472,0.646959,0.646959,1.270746,3.036433,1.474773,-1.270746
member,31755,4,0,0,3.051388,0.047293,0.219490,2.082294,-0.442804,-1.534941,2.082294
member,7753,3,7,0,1.799437,0.165392,0.168728,2.082271,1.370992,-0.019970,2.082271
member,46638,5,3,0,2.041378,0.129850,0.448812,1.774051,1.297668,-1.240227,1.774051
member,43834,4,7,0,1.614869,0.198917,0.240926,1.832392,2.314624,-0.191604,1.832392
member,26235,6,2,0,2.202032,0.110578,0.143394,2.260510,0.251340,-0.259874,2.260510
member,44229,5,6,0,1.822552,0.161613,0.397593,1.662515,2.207320,-0.900225,1.662515
member,49596,9,9,1,0.808928,0.445335,0.445335,1.702327,2.518769,1.087443,-1.702327
member,18552,5,0,0,2.746077,0.064179,0.253333,2.153897,-0.242885,-1.373026,2.153897
member,43136,8,1,0,3.954024,0.019177,0.262524,2.010621,-0.903023,-2.616613,2.010621
member,36672,1,1,1,0.487292,0.614287,0.614287,1.392133,3.056732,1.789160,-1.392133
member,43649,0,0,1,0.226833,0.797054,0.797054,0.699094,4.554194,1.650203,-0.699094
member,3940,0,8,0,1.445763,0.235566,0.393460,1.427120,2.499641,-0.512987,1.427120
member,31496,2,1,0,4.540145,0.010672,0.342090,1.353768,-0.430037,-3.467464,1.353768
member,26593,2,6,0,1.892874,0.150638,0.184929,2.128932,0.906833,-0.205091,2.128932
member,23921,1,8,0,1.440891,0.236717,0.362188,1.767176,1.640627,-0.425298,1.767176
member,26402,8,5,0,6.550299,0.001430,0.278233,1.792173,-2.847627,-5.271001,1.792173
member,45942,5,6,0,2.095315,0.123032,0.249006,1.922823,1.085632,-0.705038,1.922823
member,48525,6,6,1,0.742929,0.475718,0.475718,1.680378,2.908962,1.337967,-1.680378
member,18315,0,1,0,2.600086,0.074267,0.269639,1.954204,0.099699,-1.289415,1.954204
member,36893,8,8,1,0.569910,0.565577,0.565577,1.239858,3.820456,1.130344,-1.239858
member,26695,2,6,0,2.422565,0.088694,0.374145,1.707882,1.528150,-1.439454,1.707882
member,42127,9,9,1,0.895359,0.408461,0.408461,1.572297,2.560435,0.213046,-1.572297
member,14170,9,1,0,1.139765,0.319894,0.533365,1.264475,2.696237,-0.511216,1.264475
member,3732,4,6,0,2.083944,0.124438,0.237456,2.059561,1.117092,-0.646173,2.059561
member,7881,6,7,0,1.904594,0.148883,0.183659,2.076672,0.841134,-0.209919,2.076672
member,6016,9,8,0,2.497629,0.082280,0.396358,1.371100,1.478925,-1.572191,1.371100
member,23029,4,9,0,2.518325,0.080595,0.207555,2.177848,0.148075,-0.945964,2.177848
member,35473,7,7,1,1.216622,0.296229,0.296229,1.853242,1.967668,0.432878,-1.853242
member,49685,4,7,0,2.244633,0.105966,0.330466,1.757838,1.261571,-1.137382,1.757838
member,4817,5,7,0,2.176341,0.113456,0.207574,2.055689,0.821197,-0.604072,2.055689
member,41693,7,6,0,2.063522,0.127006,0.202696,2.119659,0.734833,-0.467476,2.119659
member,12007,3,5,0,1.559749,0.210189,0.377463,1.635337,2.738937,-0.585467,1.635337
member,41327,6,6,1,0.923240,0.397230,0.397230,1.599403,4.053697,0.585184,-1.599403
member,9506,4,4,1,1.592622,0.203392,0.203392,1.995514,1.402759,0.052772,-1.995514
member,44798,7,7,1,0.974036,0.377556,0.377556,1.869629,2.252173,1.090747,-1.869629
member,34062,2,3,0,2.902435,0.054889,0.239726,1.928762,0.594199,-1.474176,1.928762
member,27474,6,6,1,2.028292,0.131560,0.131560,2.265186,0.413787,0.039339,-2.265186
member,31143,4,7,0,2.334871,0.096823,0.548826,1.550675,1.122954,-1.734897,1.550675
member,21235,5,6,0,2.124901,0.119445,0.160951,2.199262,0.396203,-0.298245,2.199262
member,1390,9,9,1,0.736948,0.478572,0.478572,1.313268,3.628704,0.687310,-1.313268
member,38249,7,7,1,1.385348,0.250237,0.250237,2.062568,1.303802,0.355823,-2.062568
member,37624,7,7,1,1.080296,0.339495,0.339495,1.957067,1.890840,0.768832,-1.957067
member,42028,3,3,1,1.337970,0.262378,0.262378,2.020065,1.824373,0.431423,-2.020065
member,20834,0,0,1,0.241064,0.785792,0.785792,0.927277,3.468171,2.472961,-0.927277
member,14757,7,7,1,0.720959,0.486286,0.486286,1.600110,3.242147,1.452645,-1.600110
member,26396,2,6,0,2.203505,0.110415,0.247175,2.053053,0.574646,-0.805845,2.053053
member,6808,7,7,1,0.556273,0.573342,0.573342,1.402398,3.351595,1.570986,-1.402398
member,9225,7,6,0,2.970087,0.051299,0.308667,1.920580,0.415671,-1.794595,1.920580
member,48394,4,6,0,1.856311,0.156248,0.374547,1.822968,1.377285,-0.874273,1.822968
member,5395,9,8,0,1.527116,0.217161,0.476222,1.433411,2.120299,-0.785244,1.433411
member,6943,4,6,0,1.920322,0.146560,0.547280,1.481836,2.100237,-1.317527,1.481836
member,23870,8,8,1,1.228467,0.292741,0.292741,1.720479,1.933651,0.102393,-1.720479
member,32492,1,9,0,2.027146,0.131711,0.459414,1.749803,1.090414,-1.249342,1.749803
member,36345,4,6,0,1.665777,0.189044,0.215179,1.849074,1.855234,-0.129492,1.849074
member,10755,1,0,0,2.992886,0.050143,0.434643,1.159283,1.487080,-2.159656,1.159283
member,12301,4,3,0,2.265429,0.103785,0.220981,1.983713,1.140210,-0.755749,1.983713
member,48386,7,9,0,5.214241,0.005439,0.430597,1.275450,-1.027406,-4.371659,1.275450
member,42745,5,9,0,2.894463,0.055329,0.286077,1.897418,0.270869,-1.642969,1.897418
member,29089,6,6,1,1.450315,0.234497,0.234497,1.944943,2.453881,0.013983,-1.944943
member,44712,6,6,1,1.184315,0.305956,0.305956,1.901436,2.357511,0.293328,-1.901436
member,14343,0,6,0,7.036638,0.000879,0.283525,1.770572,-3.308514,-5.776184,1.770572
member,38172,5,6,0,2.051716,0.128514,0.208359,2.032240,1.009589,-0.483221,2.032240
member,5071,9,6,0,2.600154,0.074262,0.216258,2.106930,0.119538,-1.068873,2.106930
member,24121,1,1,1,0.931638,0.393908,0.393908,1.586494,2.541843,0.421113,-1.586494
member,48809,9,7,0,2.520474,0.080421,0.195586,2.093530,0.523367,-0.888720,2.093530
member,17820,8,0,0,1.194768,0.302774,0.333864,1.748861,1.774717,-0.097746,1.748861
member,1122,2,7,0,2.436925,0.087429,0.315564,1.786837,1.849295,-1.283530,1.786837
member,11264,1,9,0,1.418545,0.242066,0.382276,1.598849,1.964087,-0.456932,1.598849
member,30579,5,5,1,1.708141,0.181202,0.181202,2.177907,0.825475,0.217624,-2.177907
member,45464,9,9,1,1.288445,0.275699,0.275699,1.931973,1.698676,0.018452,-1.931973
member,48216,4,6,0,1.853890,0.156627,0.383113,1.754537,1.769247,-0.894465,1.754537
member,43044,4,0,0,3.184556,0.041397,0.390451,1.841807,-0.366346,-2.244104,1.841807
member,15656,4,4,1,1.562247,0.209664,0.209664,1.947583,1.411859,0.015339,-1.947583
member,1900,7,7,1,1.275445,0.279307,0.279307,1.935257,2.022600,0.423971,-1.935257
member,147,9,1,0,1.629871,0.195955,0.328744,1.941535,1.303010,-0.517394,1.941535
member,29642,9,9,1,0.713866,0.489747,0.489747,1.095629,4.050847,0.238526,-1.095629
member,3211,0,9,0,3.222719,0.039847,0.628014,1.085582,1.470812,-2.757526,1.085582
member,43850,3,3,1,1.095025,0.334531,0.334531,1.890964,1.956058,0.681018,-1.890964
member,2354,2,8,0,4.377453,0.012557,0.391224,1.349177,-0.473451,-3.438977,1.349177
member,31520,7,6,0,1.912260,0.147746,0.244300,1.955533,1.785602,-0.502902,1.955533
member,42583,8,8,1,0.598780,0.549482,0.549482,1.171911,4.159875,0.735457,-1.171911
member,43337,4,6,0,1.663269,0.189518,0.273975,1.932784,1.399956,-0.368549,1.932784
member,45284,9,9,1,0.811083,0.444376,0.444376,1.737739,2.157806,0.754579,-1.737739
member,46956,1,1,1,1.212982,0.297309,0.297309,1.991828,1.951638,0.520169,-1.991828
member,48790,2,6,0,2.547661,0.078265,0.473583,1.663962,1.342548,-1.800233,1.663962
member,36585,2,6,0,2.553632,0.077799,0.277888,1.783311,1.560333,-1.273095,1.783311
member,10465,7,4,0,1.676835,0.186965,0.243882,1.967341,1.295435,-0.265764,1.967341
member,7821,1,1,1,0.284354,0.752500,0.752500,1.050544,3.518549,2.418037,-1.050544
member,7205,3,7,0,1.968966,0.139601,0.197711,2.020078,1.051559,-0.348016,2.020078
member,6413,9,8,0,1.501898,0.222707,0.515829,1.314741,2.336239,-0.839917,1.314741
